Timestamp,d_laser_x,d_laser_z,laser_x,laser_z,X,Y,Z,Yaw,Roll,Pitch,X_aligned,Z_aligned,Error,High_Error_Flag
1740983445.256,3.541,4.094,1.774,0.27,0.2652,-1.1721,-4.0986,32.411,1.3943,90.4015,1.7769933818593138,0.052271253191882305,0.21573109530033477,1
1740983445.336,3.543,4.094,1.776,0.27,0.2653,-1.1721,-4.0986,32.4126,1.3889,90.4069,1.7770786995356211,0.05221909100146149,0.21578287578670655,1
1740983445.416,3.542,4.094,1.775,0.27,0.2654,-1.1722,-4.0989,32.4109,1.3949,90.3979,1.7770075306406665,0.05191097578212078,0.21609130334852536,1
1740983445.495,3.545,4.093,1.778,0.271,0.2653,-1.1721,-4.0987,32.4118,1.4003,90.4005,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983445.575,3.545,4.096,1.778,0.268,0.2655,-1.1722,-4.0988,32.4092,1.3926,90.3995,1.7771450105073952,0.05194413126800734,0.21605756043371524,1
1740983445.655,3.545,4.095,1.778,0.269,0.2653,-1.1721,-4.0987,32.4142,1.4006,90.3904,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983445.734,3.548,4.095,1.781,0.269,0.2653,-1.1721,-4.0988,32.4113,1.4011,90.3882,1.77697437515478,0.052048455648848524,0.21595397985212145,1
1740983445.814,3.545,4.094,1.778,0.27,0.2653,-1.1721,-4.0987,32.4093,1.4036,90.3907,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983445.894,3.542,4.094,1.775,0.27,0.2654,-1.1721,-4.0989,32.4127,1.3999,90.3971,1.7770075306406665,0.05191097578212078,0.21609130334852536,1
1740983445.973,3.542,4.093,1.775,0.271,0.2653,-1.1721,-4.0988,32.4168,1.3969,90.4136,1.77697437515478,0.052048455648848524,0.21595397985212145,1
1740983446.053,3.543,4.093,1.776,0.271,0.2652,-1.1721,-4.0987,32.4215,1.3935,90.4245,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983446.133,3.546,4.094,1.779,0.27,0.2654,-1.1721,-4.0988,32.4278,1.3958,90.4243,1.7770596928310876,0.051996293458428156,0.21600575320409732,1
1740983446.212,3.544,4.092,1.777,0.272,0.2652,-1.1721,-4.0987,32.4266,1.4074,90.4261,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983446.292,3.542,4.094,1.775,0.27,0.2652,-1.172,-4.0987,32.4317,1.3999,90.4208,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983446.371,3.542,4.093,1.775,0.271,0.2654,-1.1721,-4.0987,32.4359,1.3842,90.4368,1.7771118550215081,0.05208161113473464,0.21592021547709417,1
1740983446.451,3.542,4.093,1.775,0.271,0.2652,-1.1721,-4.0987,32.4429,1.3878,90.446,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983446.531,3.546,4.092,1.779,0.272,0.2654,-1.1721,-4.0989,32.4332,1.3872,90.4383,1.7770075306406665,0.05191097578212078,0.21609130334852536,1
1740983446.61,3.541,4.094,1.774,0.27,0.2653,-1.1722,-4.0987,32.4377,1.3829,90.446,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983446.69,3.546,4.092,1.779,0.272,0.2652,-1.1721,-4.0988,32.4274,1.3925,90.4424,1.7768890574784726,0.05210061783926889,0.21590224040215877,1
1740983446.77,3.546,4.093,1.779,0.271,0.2654,-1.1722,-4.0989,32.4201,1.3919,90.4326,1.7770075306406665,0.05191097578212078,0.21609130334852536,1
1740983446.849,3.541,4.093,1.774,0.271,0.2651,-1.1721,-4.0987,32.4168,1.4017,90.428,1.7768559019925856,0.05223809770599619,0.21576493561692972,1
1740983446.929,3.548,4.093,1.781,0.271,0.2653,-1.1721,-4.0987,32.4138,1.3958,90.4259,1.7770265373452006,0.05213377332515501,0.21586842160996095,1
1740983447.009,3.544,4.094,1.777,0.27,0.2652,-1.1721,-4.0987,32.4238,1.4017,90.417,1.7769412196688932,0.05218593551557538,0.2158166616484393,1
1740983447.088,3.545,4.095,1.778,0.269,0.2655,-1.1722,-4.0988,32.4238,1.4041,90.3979,1.7771450105073952,0.05194413126800734,0.21605756043371524,1
1740983447.168,3.545,4.093,1.778,0.271,0.2643,-1.1721,-4.0972,32.4079,1.3879,90.4033,1.7769557934384363,0.05393516037396129,0.2140673864264823,1
1740983447.248,3.548,4.093,1.781,0.271,0.261,-1.1721,-4.092,32.5054,1.4517,90.3982,1.7768527440221658,0.060093031825788845,0.2079101334992384,1
1740983447.327,3.549,4.092,1.781,0.272,0.2558,-1.1722,-4.0838,32.6179,1.429,90.4233,1.7766935244686735,0.06980151518480726,0.19820279075066563,1
1740983447.407,3.543,4.089,1.775,0.276,0.2499,-1.1727,-4.0743,32.7302,1.4006,90.45,1.7766151896564981,0.08098426366875788,0.18702086336878074,1
1740983447.486,3.543,4.075,1.775,0.29,0.2434,-1.1732,-4.0647,32.7382,1.5218,90.4622,1.7760771109768985,0.09256530297153764,0.17544523482746274,1
1740983447.566,3.546,4.06,1.778,0.305,0.2386,-1.1735,-4.057,32.7694,1.5112,90.4658,1.7759983511765327,0.10163854918734083,0.16637349222308614,1
1740983447.646,3.546,4.06,1.778,0.305,0.2347,-1.1733,-4.051,32.7781,1.532,90.4377,1.7758006932257828,0.10879193519214558,0.15922325474047155,1
1740983447.725,3.545,4.048,1.777,0.317,0.2316,-1.1734,-4.046,32.7884,1.5533,90.3976,1.7757639547812856,0.1146748469105181,0.15334145710841932,1
1740983503.994,3.648,4.015,1.881,0.348,0.3238,-1.1706,-3.999,32.224,1.1456,90.4598,1.8789430818345199,0.10668061520691818,0.15332302772035783,1
1740983504.074,3.642,4.015,1.875,0.348,0.3302,-1.1699,-4.0092,32.187,1.1488,90.4694,1.879082869695288,0.09463983203671811,0.1653627112647849,1
1740983504.154,3.647,4.031,1.881,0.332,0.3373,-1.1699,-4.0202,32.1076,1.0217,90.5224,1.8794025837668424,0.08155137212312047,0.1784496278990143,1
1740983504.233,3.65,4.047,1.884,0.316,0.3436,-1.1698,-4.0315,32.0458,1.0756,90.4781,1.878883269856675,0.06862425670396721,0.19137900148219514,1
1740983504.313,3.65,4.062,1.884,0.301,0.3504,-1.1694,-4.0421,32.0768,1.0707,90.4976,1.8791556796609905,0.05603355406685884,0.20396819346023504,1
1740983504.392,3.648,4.062,1.882,0.301,0.3548,-1.1692,-4.0504,32.0387,1.0987,90.5284,1.878580195613602,0.04665705055489733,0.21334767381537412,1
1740983504.472,3.651,4.062,1.885,0.3,0.3559,-1.1691,-4.0521,31.9677,1.1388,90.4839,1.878631932815832,0.04463286596305682,0.21537147914964752,1
1740983504.552,3.649,4.095,1.883,0.268,0.3553,-1.169,-4.0511,32.0206,1.1383,90.4926,1.8786416486621944,0.04579901586864743,0.21420529106723035,1
1740983504.631,3.646,4.103,1.88,0.26,0.3548,-1.1689,-4.0503,32.0216,1.144,90.5251,1.8786323578040225,0.04674236823120381,0.2132620171357565,1
1740983504.711,3.646,4.101,1.88,0.262,0.3547,-1.169,-4.0502,32.0301,1.1424,90.5208,1.8785992023181355,0.046879848097930665,0.21312475543893683,1
1740983504.791,3.648,4.1,1.882,0.263,0.3547,-1.1689,-4.0502,32.0326,1.1391,90.5159,1.8785992023181355,0.046879848097930665,0.21312475543893683,1
1740983504.87,3.65,4.1,1.884,0.263,0.355,-1.1689,-4.0502,32.0284,1.1359,90.513,1.878855155347058,0.046723361526669116,0.2132797111489118,1
1740983504.95,3.648,4.1,1.882,0.263,0.3547,-1.1689,-4.0502,32.015,1.1448,90.5087,1.8785992023181355,0.046879848097930665,0.21312475543893683,1
1740983505.03,3.65,4.101,1.884,0.262,0.3548,-1.169,-4.0502,32.0262,1.1378,90.5094,1.878684519994443,0.0468276859075103,0.21317637294782954,1
1740983505.109,3.65,4.102,1.884,0.261,0.3548,-1.1689,-4.0502,32.0298,1.1323,90.5134,1.878684519994443,0.0468276859075103,0.21317637294782954,1
1740983505.189,3.651,4.101,1.885,0.262,0.3547,-1.1689,-4.0501,32.0261,1.14,90.5113,1.8786513645085565,0.04696516577423804,0.21303910300995604,1
1740983505.269,3.648,4.101,1.882,0.262,0.3546,-1.1688,-4.05,32.0215,1.1359,90.5056,1.8786182090226697,0.047102645640965335,0.21290183850634406,1
1740983505.348,3.647,4.1,1.881,0.263,0.3549,-1.1688,-4.0502,32.0185,1.1284,90.4847,1.8787698376707505,0.04677552371708993,0.21322802485948603,1
1740983505.428,3.651,4.1,1.885,0.263,0.3548,-1.1689,-4.0501,32.0095,1.1332,90.4861,1.8787366821848641,0.04691300358381767,0.21309074126665414,1
1740983505.507,3.651,4.102,1.885,0.261,0.3548,-1.1689,-4.0501,32.0126,1.1269,90.4911,1.8787366821848641,0.04691300358381767,0.21309074126665414,1
1740983505.587,3.647,4.1,1.881,0.263,0.3548,-1.169,-4.0502,32.0107,1.1318,90.4825,1.878684519994443,0.0468276859075103,0.21317637294782954,1
1740983505.667,3.652,4.1,1.886,0.262,0.3549,-1.169,-4.0502,32.0004,1.1299,90.4781,1.8787698376707505,0.04677552371708993,0.21322802485948603,1
1740983505.746,3.65,4.101,1.884,0.261,0.3549,-1.1689,-4.0501,31.9995,1.1273,90.4833,1.8788219998611715,0.04686084139339686,0.21314241392988353,1
1740983505.826,3.648,4.102,1.882,0.261,0.3549,-1.1689,-4.0501,32.0046,1.1284,90.486,1.8788219998611715,0.04686084139339686,0.21314241392988353,1
1740983505.906,3.648,4.101,1.882,0.262,0.3548,-1.1689,-4.0502,32.0105,1.1314,90.4929,1.878684519994443,0.0468276859075103,0.21317637294782954,1
1740983505.985,3.648,4.102,1.882,0.261,0.3549,-1.1689,-4.05,32.0168,1.1277,90.5013,1.878874162051592,0.04694615906970334,0.2130568155357585,1
1740983506.065,3.649,4.102,1.883,0.261,0.3549,-1.1689,-4.05,32.0163,1.1272,90.4986,1.878874162051592,0.04694615906970334,0.2130568155357585,1
1740983506.145,3.647,4.101,1.881,0.262,0.3548,-1.1689,-4.05,32.0245,1.1321,90.495,1.8787888443752847,0.046998321260124154,0.2130051221073159,1
1740983506.224,3.65,4.101,1.884,0.262,0.3547,-1.1689,-4.0501,32.0232,1.1242,90.5015,1.8786513645085565,0.04696516577423804,0.21303910300995604,1
1740983506.304,3.65,4.101,1.884,0.262,0.3548,-1.1689,-4.0499,32.022,1.1125,90.5071,1.8788410065657053,0.04708363893643064,0.21291951548491975,1
1740983506.384,3.651,4.1,1.885,0.263,0.3549,-1.169,-4.0501,32.0196,1.115,90.5049,1.8788219998611715,0.04686084139339686,0.21314241392988353,1
1740983506.463,3.646,4.1,1.88,0.263,0.3548,-1.1689,-4.0501,32.0199,1.1217,90.5086,1.8787366821848641,0.04691300358381767,0.21309074126665414,1
1740983506.543,3.651,4.1,1.885,0.263,0.3547,-1.1689,-4.0501,32.0291,1.1213,90.5063,1.8786513645085565,0.04696516577423804,0.21303910300995604,1
1740983506.623,3.649,4.1,1.883,0.263,0.3548,-1.1689,-4.05,32.0367,1.124,90.5025,1.8787888443752847,0.046998321260124154,0.2130051221073159,1
1740983506.702,3.649,4.101,1.883,0.262,0.3548,-1.1689,-4.0499,32.0375,1.1269,90.5053,1.8788410065657053,0.04708363893643064,0.21291951548491975,1
1740983506.782,3.651,4.102,1.885,0.261,0.3547,-1.1689,-4.05,32.0355,1.1392,90.4987,1.878703526698977,0.04705048345054452,0.212953463089162,1
1740983506.861,3.647,4.102,1.881,0.261,0.3548,-1.1689,-4.05,32.0273,1.1364,90.496,1.8787888443752847,0.046998321260124154,0.2130051221073159,1
1740983521.436,3.876,4.127,2.111,0.235,0.5647,-1.1642,-3.9546,31.5475,0.5607,90.8419,2.1076333766060524,0.018902946763975415,0.21211025646510787,1
1740983521.516,3.875,4.128,2.11,0.234,0.5645,-1.1642,-3.9544,31.5456,0.5569,90.8435,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983521.596,3.875,4.127,2.11,0.235,0.5647,-1.1642,-3.9545,31.5461,0.5544,90.8428,2.1076855387964732,0.0189882644402819,0.21202436828276713,1
1740983521.675,3.878,4.129,2.113,0.232,0.5645,-1.1642,-3.9543,31.5417,0.5531,90.8529,2.1076192278246997,0.019263224173736493,0.21175016012615447,1
1740983521.755,3.875,4.129,2.11,0.232,0.5646,-1.1642,-3.9544,31.5332,0.5453,90.852,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983521.835,3.875,4.129,2.11,0.232,0.5645,-1.1641,-3.9544,31.5389,0.5581,90.8567,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983521.914,3.878,4.127,2.113,0.234,0.5647,-1.1642,-3.9545,31.5311,0.5567,90.8556,2.1076855387964732,0.0189882644402819,0.21202436828276713,1
1740983521.994,3.878,4.129,2.113,0.232,0.5646,-1.1643,-3.9545,31.5318,0.5578,90.8532,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983522.073,3.878,4.128,2.113,0.233,0.5646,-1.1642,-3.9544,31.5313,0.5571,90.8443,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983522.153,3.877,4.128,2.112,0.233,0.5645,-1.1641,-3.9544,31.5334,0.5561,90.8441,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983522.233,3.874,4.128,2.109,0.233,0.5645,-1.1641,-3.9544,31.5412,0.553,90.8312,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983522.312,3.875,4.128,2.11,0.234,0.5646,-1.1642,-3.9546,31.5449,0.5522,90.8221,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983522.392,3.875,4.129,2.11,0.233,0.5645,-1.1641,-3.9544,31.5554,0.5468,90.8245,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983522.472,3.878,4.127,2.113,0.235,0.5646,-1.1644,-3.9545,31.5502,0.5317,90.8464,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983522.551,3.877,4.127,2.112,0.235,0.5647,-1.1642,-3.9546,31.5554,0.5388,90.8412,2.1076333766060524,0.018902946763975415,0.21211025646510787,1
1740983522.631,3.875,4.129,2.11,0.233,0.5646,-1.1641,-3.9545,31.5546,0.5447,90.8424,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983522.711,3.877,4.128,2.112,0.234,0.5646,-1.1642,-3.9544,31.5574,0.5471,90.8364,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983522.79,3.877,4.129,2.112,0.233,0.5646,-1.1642,-3.9545,31.5563,0.548,90.8379,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983522.87,3.877,4.127,2.112,0.235,0.5646,-1.1642,-3.9544,31.556,0.5482,90.8406,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983522.95,3.876,4.127,2.111,0.235,0.5645,-1.1642,-3.9544,31.5517,0.5496,90.8342,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983523.029,3.878,4.129,2.113,0.233,0.5646,-1.1641,-3.9543,31.5569,0.5523,90.8318,2.107704545501007,0.019211061983316124,0.2118013771853047,1
1740983523.109,3.878,4.126,2.113,0.236,0.5646,-1.1643,-3.9545,31.551,0.5519,90.8292,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983523.188,3.878,4.128,2.113,0.234,0.5646,-1.1641,-3.9544,31.5476,0.5484,90.8365,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983523.268,3.875,4.129,2.11,0.232,0.5646,-1.1642,-3.9544,31.5432,0.5442,90.8366,2.1076523833105862,0.019125744307009196,0.21188726136693367,1
1740983523.348,3.879,4.129,2.114,0.232,0.5647,-1.1642,-3.9545,31.5433,0.5391,90.8377,2.1076855387964732,0.0189882644402819,0.21202436828276713,1
1740983523.428,3.878,4.128,2.113,0.234,0.5645,-1.1642,-3.9545,31.5502,0.5479,90.8373,2.1075149034438585,0.01909258882112308,0.21192198238367574,1
1740983523.507,3.877,4.127,2.112,0.234,0.5645,-1.1642,-3.9544,31.5414,0.5372,90.8393,2.107567065634279,0.019177906497429564,0.21183606507259242,1
1740983523.587,3.877,4.128,2.112,0.233,0.5647,-1.1643,-3.9545,31.5349,0.5299,90.8371,2.1076855387964732,0.0189882644402819,0.21202436828276713,1
1740983523.666,3.875,4.129,2.11,0.232,0.5646,-1.1642,-3.9545,31.5371,0.534,90.8322,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983523.746,3.876,4.129,2.111,0.232,0.5646,-1.1642,-3.9546,31.5296,0.5367,90.8304,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983523.826,3.88,4.129,2.115,0.232,0.5646,-1.1642,-3.9546,31.5344,0.5415,90.8263,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983523.905,3.876,4.129,2.111,0.232,0.5646,-1.1643,-3.9546,31.5409,0.5442,90.8244,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983523.985,3.876,4.128,2.111,0.233,0.5647,-1.1642,-3.9546,31.544,0.546,90.8275,2.1076333766060524,0.018902946763975415,0.21211025646510787,1
1740983524.065,3.877,4.129,2.112,0.233,0.5646,-1.1643,-3.9545,31.5523,0.5495,90.8382,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983524.144,3.877,4.129,2.112,0.233,0.5647,-1.1643,-3.9545,31.552,0.5471,90.8326,2.1076855387964732,0.0189882644402819,0.21202436828276713,1
1740983524.224,3.875,4.128,2.11,0.234,0.5644,-1.1643,-3.9545,31.5502,0.5478,90.8396,2.1074295857675507,0.019144751011543892,0.2118708416778654,1
1740983524.304,3.875,4.13,2.11,0.232,0.5646,-1.1642,-3.9545,31.5543,0.5417,90.8357,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983524.383,3.875,4.128,2.11,0.233,0.5646,-1.1643,-3.9546,31.5446,0.5359,90.8372,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983524.463,3.877,4.129,2.112,0.232,0.5647,-1.1643,-3.9547,31.5331,0.523,90.8411,2.1075812144156316,0.018817629087668486,0.21219615700969086,1
1740983524.543,3.878,4.129,2.113,0.232,0.5646,-1.1643,-3.9545,31.5317,0.5237,90.8511,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983524.622,3.876,4.129,2.111,0.232,0.5646,-1.1642,-3.9546,31.5227,0.5259,90.8475,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983524.702,3.876,4.128,2.111,0.233,0.5646,-1.1642,-3.9546,31.522,0.5276,90.8438,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983524.781,3.876,4.128,2.111,0.233,0.5647,-1.1642,-3.9548,31.5328,0.5328,90.8324,2.1075290522252113,0.018732311411362,0.21228206990150802,1
1740983524.861,3.877,4.127,2.112,0.235,0.5647,-1.1643,-3.9548,31.5479,0.5447,90.8414,2.1075290522252113,0.018732311411362,0.21228206990150802,1
1740983524.941,3.877,4.127,2.112,0.235,0.5647,-1.1643,-3.9548,31.5492,0.5394,90.8505,2.1075290522252113,0.018732311411362,0.21228206990150802,1
1740983525.02,3.878,4.128,2.113,0.234,0.5647,-1.1642,-3.9546,31.5467,0.5319,90.8544,2.1076333766060524,0.018902946763975415,0.21211025646510787,1
1740983525.1,3.875,4.128,2.11,0.234,0.5646,-1.1642,-3.9546,31.5484,0.5423,90.8545,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983525.18,3.875,4.13,2.11,0.231,0.5645,-1.1642,-3.9545,31.5432,0.5359,90.8622,2.1075149034438585,0.01909258882112308,0.21192198238367574,1
1740983525.259,3.878,4.128,2.113,0.233,0.5645,-1.1643,-3.9546,31.5388,0.5277,90.8602,2.1074627412534372,0.01900727114481615,0.2120079120443728,1
1740983525.339,3.877,4.128,2.112,0.233,0.5646,-1.1642,-3.9546,31.5359,0.5317,90.847,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983525.419,3.877,4.128,2.112,0.233,0.5646,-1.1642,-3.9548,31.5317,0.5357,90.839,2.1074437345489034,0.01878447360178237,0.2122309217280297,1
1740983525.498,3.878,4.129,2.113,0.232,0.5646,-1.1643,-3.9548,31.5298,0.5402,90.8375,2.1074437345489034,0.01878447360178237,0.2122309217280297,1
1740983525.578,3.878,4.129,2.113,0.232,0.5646,-1.1642,-3.9546,31.529,0.52,90.856,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983525.657,3.878,4.128,2.113,0.233,0.5645,-1.1642,-3.9547,31.537,0.5318,90.8409,2.107410579063017,0.018921953468509667,0.21209385403967243,1
1740983525.737,3.876,4.128,2.111,0.233,0.5646,-1.1642,-3.9546,31.539,0.536,90.8435,2.107548058929745,0.018955108954395783,0.21205906685061635,1
1740983525.817,3.878,4.128,2.113,0.233,0.5647,-1.1642,-3.9547,31.5418,0.5504,90.8297,2.1075812144156316,0.018817629087668486,0.21219615700969086,1
1740983525.896,3.878,4.128,2.113,0.233,0.5646,-1.1643,-3.9547,31.5416,0.5562,90.8328,2.1074958967393247,0.0188697912780893,0.2121449881226081,1
1740983525.976,3.878,4.128,2.113,0.234,0.5646,-1.1642,-3.9547,31.5491,0.5556,90.8273,2.1074958967393247,0.0188697912780893,0.2121449881226081,1
1740983526.056,3.878,4.128,2.113,0.234,0.5646,-1.1643,-3.9545,31.5558,0.5594,90.8302,2.1076002211201654,0.01904042663070271,0.2119731579270513,1
1740983526.135,3.876,4.128,2.111,0.234,0.5646,-1.1643,-3.9547,31.5561,0.5579,90.8303,2.1074958967393247,0.0188697912780893,0.2121449881226081,1
1740983526.215,3.876,4.129,2.111,0.233,0.5646,-1.1643,-3.9547,31.5508,0.5532,90.8347,2.1074958967393247,0.0188697912780893,0.2121449881226081,1
1740983526.295,3.876,4.129,2.111,0.232,0.5645,-1.1642,-3.9546,31.5305,0.5458,90.8155,2.1074627412534372,0.01900727114481615,0.2120079120443728,1
1740983526.374,3.877,4.13,2.112,0.232,0.564,-1.1643,-3.9536,31.5566,0.5408,90.8109,2.107557774776107,0.02012125885998639,0.2108928825940816,1
1740983526.454,3.877,4.13,2.112,0.231,0.5616,-1.1644,-3.9497,31.5327,0.5605,90.7819,2.1075444759711344,0.02470054080604145,0.20631407237989394,1
1740983526.534,3.876,4.128,2.111,0.233,0.5577,-1.1646,-3.9433,31.5356,0.5495,90.771,2.1075554667820677,0.03219519751607258,0.19881983108665738,1
1740983526.613,3.877,4.122,2.112,0.24,0.5534,-1.1645,-3.9355,31.5774,0.5314,90.7917,2.10795545755366,0.041092950456079524,0.1899180550139769,1
1740983526.693,3.877,4.115,2.111,0.247,0.5488,-1.1646,-3.9281,31.6053,0.5453,90.807,2.107890846534647,0.049805919262121634,0.1812063559116655,1
1740983526.773,3.879,4.104,2.114,0.258,0.5457,-1.1648,-3.9227,31.5848,0.5695,90.7632,2.108062756851833,0.05603010168572142,0.17498062243324006,1
1740983526.852,3.875,4.104,2.11,0.258,0.5436,-1.1649,-3.9193,31.5722,0.5693,90.7403,2.1080446001236792,0.06002630867898118,0.17098487275958463,1
1740983526.932,3.875,4.094,2.11,0.268,0.542,-1.1651,-3.9167,31.5764,0.6178,90.6883,2.108035734253698,0.06307916330968455,0.16793232486539836,1
1740983527.011,3.879,4.086,2.113,0.276,0.5402,-1.1652,-3.9139,31.5951,0.6248,90.6521,2.1079605574119427,0.06640697767384252,0.1646056570246872,1
1740983527.091,3.879,4.082,2.114,0.28,0.5376,-1.1653,-3.9094,31.5622,0.6329,90.664,2.108089596396879,0.07160249005857855,0.15940895777042258,1
1740983527.171,3.878,4.079,2.113,0.282,0.5343,-1.1653,-3.9041,31.5517,0.6815,90.6634,2.108038709171029,0.07784567918671259,0.15316687842185453,1
1740983583.838,3.883,4.109,2.119,0.251,0.5503,-1.1657,-3.9378,29.2581,0.7587,90.65,2.1041108792084513,0.04074767180406225,0.190343453072787,1
1740983583.917,3.881,4.107,2.117,0.253,0.5502,-1.1657,-3.9377,29.2581,0.7523,90.6618,2.1040777237225647,0.04088515167078999,0.19020706851099095,1
1740983583.997,3.881,4.107,2.117,0.253,0.5501,-1.1657,-3.9377,29.2633,0.7593,90.6509,2.1039924060462574,0.040937313861210356,0.19015760791355446,1
1740983584.077,3.881,4.107,2.117,0.253,0.5502,-1.1657,-3.9378,29.263,0.7576,90.6412,2.1040255615321444,0.04079983399448306,0.19029397537371592,1
1740983584.156,3.879,4.107,2.115,0.253,0.5502,-1.1657,-3.9376,29.2726,0.7598,90.6358,2.1041298859129856,0.04097046934709647,0.19012017452011074,1
1740983584.236,3.879,4.108,2.115,0.252,0.55,-1.1657,-3.9375,29.2715,0.7599,90.6416,2.1040114127507916,0.04116011140424458,0.18993432148848247,1
1740983584.315,3.882,4.108,2.118,0.252,0.5503,-1.1657,-3.9378,29.2695,0.758,90.63,2.1041108792084513,0.04074767180406225,0.190343453072787,1
1740983584.395,3.882,4.108,2.118,0.252,0.5503,-1.1656,-3.9377,29.2635,0.7596,90.6268,2.1041630413988726,0.040832989480369175,0.1902565688108683,1
1740983584.475,3.88,4.108,2.116,0.252,0.5502,-1.1657,-3.9378,29.2604,0.7637,90.6126,2.1040255615321444,0.04079983399448306,0.19029397537371592,1
1740983584.554,3.882,4.107,2.118,0.253,0.5501,-1.1656,-3.9377,29.2587,0.7695,90.6111,2.1039924060462574,0.040937313861210356,0.19015760791355446,1
1740983584.634,3.882,4.107,2.118,0.253,0.5503,-1.1657,-3.9377,29.269,0.7692,90.6169,2.1041630413988726,0.040832989480369175,0.1902565688108683,1
1740983584.714,3.882,4.107,2.118,0.253,0.5503,-1.1657,-3.938,29.2699,0.7672,90.6167,2.10400655482761,0.040577036451448834,0.19051726019352497,1
1740983584.793,3.882,4.109,2.118,0.251,0.5503,-1.1657,-3.9378,29.2691,0.7705,90.6219,2.1041108792084513,0.04074767180406225,0.190343453072787,1
1740983584.873,3.88,4.109,2.116,0.251,0.5503,-1.1657,-3.9379,29.2733,0.7778,90.6209,2.104058717018031,0.04066235412775576,0.19043035020620977,1
1740983584.953,3.881,4.108,2.117,0.252,0.5502,-1.1658,-3.938,29.2628,0.78,90.6291,2.1039212371513027,0.040629198641869646,0.19046782764421774,1
1740983585.032,3.881,4.11,2.117,0.25,0.5502,-1.1658,-3.9379,29.2627,0.7683,90.6346,2.1039733993417236,0.040714516318176575,0.19038089509065723,1
1740983585.112,3.881,4.108,2.117,0.252,0.5502,-1.1658,-3.9378,29.262,0.7747,90.6272,2.1040255615321444,0.04079983399448306,0.19029397537371592,1
1740983585.192,3.882,4.109,2.118,0.251,0.5502,-1.1657,-3.9379,29.2646,0.7745,90.6273,2.1039733993417236,0.040714516318176575,0.19038089509065723,1
1740983585.271,3.881,4.109,2.117,0.251,0.5504,-1.1657,-3.9381,29.2697,0.7772,90.6266,2.104039710313497,0.04043955658472198,0.19065363266346227,1
1740983585.351,3.881,4.107,2.117,0.253,0.5503,-1.1657,-3.9379,29.272,0.7786,90.6292,2.104058717018031,0.04066235412775576,0.19043035020620977,1
1740983585.431,3.881,4.109,2.117,0.251,0.5502,-1.1657,-3.938,29.2739,0.7812,90.627,2.1039212371513027,0.040629198641869646,0.19046782764421774,1
1740983585.51,3.879,4.107,2.115,0.253,0.5503,-1.1657,-3.9379,29.2762,0.7859,90.6217,2.104058717018031,0.04066235412775576,0.19043035020620977,1
1740983585.59,3.882,4.108,2.118,0.252,0.5502,-1.1657,-3.9378,29.2705,0.7927,90.621,2.1040255615321444,0.04079983399448306,0.19029397537371592,1
1740983585.67,3.882,4.108,2.118,0.252,0.5503,-1.1658,-3.938,29.2692,0.785,90.6139,2.10400655482761,0.040577036451448834,0.19051726019352497,1
1740983585.749,3.882,4.108,2.118,0.252,0.5502,-1.1657,-3.938,29.2736,0.7823,90.6301,2.1039212371513027,0.040629198641869646,0.19046782764421774,1
