point_index,error,original_x,original_y,original_z,target_x,target_y,target_z,transformed_x,transformed_y,transformed_z,exceeds_threshold
764,0.5947915601284204,1.1809,0,-1.8315,6.68,0,3.128,6.904,0.0,2.577,1
765,0.6014000332557353,1.191,0,-1.8474,6.682,0,3.126,6.923,0.0,2.575,1
766,0.608567169669873,1.1913,0,-1.859,6.729,0,3.154,6.934,0.0,2.581,1
767,0.6140032573203501,1.2025,0,-1.8719,6.712,0,3.143,6.95,0.0,2.577,1
768,0.6137703153460583,1.2075,0,-1.8759,6.721,0,3.142,6.956,0.0,2.575,1
769,0.6445991002165611,1.2097,0,-1.877,6.476,0,3.001,6.958,0.0,2.573,1
770,0.6270861184877247,1.2112,0,-1.8789,6.547,0,3.044,6.961,0.0,2.573,1
771,0.6245702522534994,1.2107,0,-1.8826,6.562,0,3.053,6.964,0.0,2.575,1
772,0.6247311421723747,1.2123,0,-1.8925,6.588,0,3.071,6.973,0.0,2.579,1
773,0.6288052162633512,1.2233,0,-1.9103,6.708,0,3.137,6.994,0.0,2.577,1
774,0.6256276848094242,1.2324,0,-1.9362,6.7,0,3.119,7.021,0.0,2.582,1
775,0.73900270635499,1.238,0,-1.9518,6.384,0,2.931,7.037,0.0,2.585,1
776,0.6898536076588999,1.2402,0,-1.9649,6.493,0,2.996,7.05,0.0,2.589,1
777,0.6443454042669972,1.2405,0,-1.9715,6.59,0,3.037,7.056,0.0,2.592,1
778,0.6303657668370007,1.2403,0,-1.9775,6.63,0,3.055,7.061,0.0,2.595,1
779,0.6261413578418216,1.2553,0,-2.0019,6.768,0,3.131,7.09,0.0,2.594,1
780,0.6022565898352629,1.2318,0,-1.9646,6.794,0,3.143,7.046,0.0,2.596,1
781,0.6111301007150604,1.2421,0,-1.9839,6.809,0,3.151,7.067,0.0,2.597,1
782,0.61832434854209,1.2491,0,-2.0002,6.843,0,3.167,7.085,0.0,2.598,1
783,0.6191163057132316,1.2531,0,-2.0084,6.867,0,3.175,7.094,0.0,2.599,1
784,0.6186832792309805,1.2588,0,-2.0196,6.844,0,3.159,7.107,0.0,2.599,1
785,0.6220747543503112,1.266,0,-2.0336,6.844,0,3.156,7.123,0.0,2.6,1
786,0.6297563020724761,1.274,0,-2.049,6.803,0,3.132,7.14,0.0,2.6,1
787,0.6374927450567575,1.2787,0,-2.0676,6.907,0,3.191,7.158,0.0,2.605,1
788,0.6445463520957979,1.2839,0,-2.0794,6.907,0,3.194,7.171,0.0,2.606,1
789,0.6324365580831012,1.2878,0,-2.091,6.909,0,3.178,7.183,0.0,2.608,1
790,0.6340954186871245,1.2913,0,-2.1,6.939,0,3.191,7.193,0.0,2.61,1
791,0.6337041896658092,1.2931,0,-2.1062,6.914,0,3.177,7.199,0.0,2.611,1
792,0.6313477647065839,1.2958,0,-2.1124,6.896,0,3.162,7.206,0.0,2.612,1
793,0.6296229030141773,1.2973,0,-2.1193,6.896,0,3.158,7.213,0.0,2.614,1
794,0.629062794957705,1.2988,0,-2.1264,6.894,0,3.154,7.22,0.0,2.616,1
795,0.6336978775410249,1.3007,0,-2.1328,6.964,0,3.194,7.226,0.0,2.617,1
796,0.6559519799497521,1.3095,0,-2.1482,7.072,0,3.25,7.244,0.0,2.617,1
797,0.6396162912246683,1.3128,0,-2.1527,7.002,0,3.206,7.249,0.0,2.616,1
798,0.6417367061342215,1.3144,0,-2.1541,7.026,0,3.216,7.251,0.0,2.615,1
799,0.633808330648943,1.3134,0,-2.1491,6.974,0,3.186,7.247,0.0,2.614,1
800,0.6353093734551694,1.3126,0,-2.1515,7.005,0,3.203,7.248,0.0,2.616,1
801,0.6237050585012119,1.2961,0,-2.1265,7.01,0,3.206,7.218,0.0,2.618,1
802,0.6196813697377064,1.2953,0,-2.1262,6.992,0,3.196,7.218,0.0,2.619,1
803,0.6174674080467728,1.2951,0,-2.1261,6.983,0,3.19,7.218,0.0,2.619,1
804,0.6220972592770357,1.2947,0,-2.126,7.011,0,3.206,7.217,0.0,2.619,1
805,0.6205521734713367,1.2946,0,-2.1259,6.999,0,3.2,7.217,0.0,2.619,1
806,0.6175443303925635,1.2944,0,-2.1256,6.977,0,3.188,7.217,0.0,2.619,1
807,0.622711008414015,1.2943,0,-2.1256,7.012,0,3.207,7.217,0.0,2.619,1
808,0.6305180409790032,1.2944,0,-2.1263,7.05,0,3.228,7.217,0.0,2.62,1
809,0.6245678505975149,1.2965,0,-2.129,7.019,0,3.21,7.221,0.0,2.619,1
810,0.6189547640983142,1.2942,0,-2.1258,6.993,0,3.196,7.217,0.0,2.619,1
811,0.6197434953268971,1.294,0,-2.1254,6.995,0,3.198,7.216,0.0,2.619,1
812,0.619616010122398,1.294,0,-2.1252,6.998,0,3.199,7.216,0.0,2.619,1
813,0.6200790272215309,1.2987,0,-2.13,6.986,0,3.191,7.223,0.0,2.618,1
814,0.6235703649148184,1.3012,0,-2.1322,6.992,0,3.194,7.226,0.0,2.616,1
815,0.6233794991816783,1.3009,0,-2.132,6.995,0,3.196,7.226,0.0,2.617,1
816,0.6305838564378254,1.3004,0,-2.1319,7.031,0,3.217,7.225,0.0,2.617,1
817,0.6243396511515185,1.3002,0,-2.1316,6.999,0,3.199,7.225,0.0,2.617,1
818,0.6217981987751329,1.3,0,-2.1313,6.972,0,3.185,7.225,0.0,2.617,1
819,0.6214989943676498,1.2997,0,-2.1312,6.974,0,3.186,7.224,0.0,2.617,1
820,0.6271084435725612,1.2988,0,-2.1314,7.02,0,3.211,7.224,0.0,2.618,1
821,0.6280286617663243,1.2987,0,-2.1314,7.026,0,3.214,7.224,0.0,2.618,1
822,0.6284783210262708,1.2996,0,-2.1333,7.015,0,3.21,7.226,0.0,2.618,1
823,0.6278096845382365,1.2996,0,-2.1333,7.017,0,3.21,7.226,0.0,2.618,1
824,0.6277618975375936,1.2995,0,-2.1333,7.02,0,3.211,7.226,0.0,2.618,1
825,0.6283796623061574,1.2994,0,-2.1332,7.021,0,3.212,7.226,0.0,2.618,1
826,0.6280541377938686,1.2993,0,-2.1331,7.022,0,3.213,7.226,0.0,2.619,1
827,0.6271084435725609,1.2992,0,-2.133,7.022,0,3.212,7.226,0.0,2.619,1
828,0.6280541377938686,1.2991,0,-2.1329,7.021,0,3.213,7.225,0.0,2.619,1
829,0.6270861184877239,1.299,0,-2.1328,7.024,0,3.213,7.225,0.0,2.619,1
830,0.6270861184877239,1.2989,0,-2.1327,7.024,0,3.213,7.225,0.0,2.619,1
831,0.6280334386002067,1.2988,0,-2.1325,7.024,0,3.214,7.225,0.0,2.619,1
832,0.6274073636800893,1.2987,0,-2.1324,7.023,0,3.213,7.225,0.0,2.619,1
833,0.6270861184877239,1.2986,0,-2.1323,7.024,0,3.213,7.225,0.0,2.619,1
834,0.6270861184877239,1.2985,0,-2.1322,7.024,0,3.213,7.225,0.0,2.619,1
835,0.6264479228156158,1.2984,0,-2.1321,7.025,0,3.213,7.224,0.0,2.619,1
836,0.6277141068989925,1.2984,0,-2.132,7.024,0,3.214,7.224,0.0,2.619,1
837,0.62676630413576,1.2983,0,-2.1319,7.024,0,3.213,7.224,0.0,2.619,1
838,0.6258186638316247,1.2982,0,-2.1318,7.024,0,3.212,7.224,0.0,2.619,1
839,0.6264479228156158,1.2981,0,-2.1317,7.025,0,3.213,7.224,0.0,2.619,1
840,0.6264479228156158,1.2981,0,-2.1317,7.025,0,3.213,7.224,0.0,2.619,1
841,0.6273962065553151,1.2979,0,-2.1315,7.025,0,3.214,7.224,0.0,2.619,1
842,0.6273962065553151,1.2979,0,-2.1314,7.025,0,3.214,7.224,0.0,2.619,1
843,0.6264479228156158,1.2978,0,-2.1314,7.025,0,3.213,7.224,0.0,2.619,1
844,0.6270797397460705,1.2977,0,-2.1313,7.025,0,3.214,7.223,0.0,2.619,1
845,0.6270797397460705,1.2976,0,-2.1312,7.025,0,3.214,7.223,0.0,2.619,1
846,0.6258186638316247,1.2976,0,-2.1311,7.023,0,3.212,7.223,0.0,2.619,1
847,0.6286620713865277,1.2975,0,-2.131,7.023,0,3.215,7.223,0.0,2.619,1
848,0.6273962065553151,1.2974,0,-2.1309,7.024,0,3.214,7.223,0.0,2.619,1
849,0.6273962065553151,1.2974,0,-2.1308,7.024,0,3.214,7.223,0.0,2.619,1
850,0.6277141068989925,1.2973,0,-2.1307,7.023,0,3.214,7.223,0.0,2.619,1
851,0.6258186638316247,1.2972,0,-2.1306,7.023,0,3.212,7.223,0.0,2.619,1
852,0.6270797397460708,1.2971,0,-2.1306,7.024,0,3.214,7.222,0.0,2.619,1
853,0.6254998001598404,1.2971,0,-2.1305,7.023,0,3.212,7.222,0.0,2.619,1
854,0.6261389622120638,1.297,0,-2.1304,7.021,0,3.212,7.222,0.0,2.619,1
855,0.6270797397460708,1.2969,0,-2.1304,7.024,0,3.214,7.222,0.0,2.619,1
856,0.6264479228156161,1.2969,0,-2.1303,7.023,0,3.213,7.222,0.0,2.619,1
857,0.6261309767133391,1.2968,0,-2.1302,7.024,0,3.213,7.222,0.0,2.619,1
858,0.6267647086427248,1.2968,0,-2.1301,7.025,0,3.214,7.222,0.0,2.619,1
859,0.6254998001598404,1.2967,0,-2.1301,7.023,0,3.212,7.222,0.0,2.619,1
860,0.6258154680095402,1.2967,0,-2.13,7.025,0,3.213,7.222,0.0,2.619,1
861,0.6267647086427248,1.2966,0,-2.1299,7.025,0,3.214,7.222,0.0,2.619,1
862,0.6261309767133391,1.2965,0,-2.1298,7.024,0,3.213,7.222,0.0,2.619,1
863,0.6261389622120638,1.2965,0,-2.1298,7.021,0,3.212,7.222,0.0,2.619,1
864,0.6264479228156158,1.2964,0,-2.1297,7.022,0,3.213,7.221,0.0,2.619,1
865,0.6267647086427248,1.2964,0,-2.1297,7.024,0,3.214,7.221,0.0,2.619,1
866,0.6267647086427248,1.2963,0,-2.1296,7.024,0,3.214,7.221,0.0,2.619,1
867,0.6261389622120634,1.2963,0,-2.1295,7.026,0,3.214,7.221,0.0,2.619,1
868,0.6258154680095402,1.2962,0,-2.1295,7.024,0,3.214,7.221,0.0,2.62,1
869,0.6267647086427248,1.2962,0,-2.1294,7.024,0,3.214,7.221,0.0,2.619,1
870,0.6267647086427248,1.2961,0,-2.1293,7.024,0,3.214,7.221,0.0,2.619,1
871,0.6258154680095402,1.2961,0,-2.1293,7.024,0,3.213,7.221,0.0,2.619,1
872,0.6258154680095402,1.296,0,-2.1292,7.024,0,3.214,7.221,0.0,2.62,1
873,0.624551839321605,1.296,0,-2.1292,7.025,0,3.213,7.221,0.0,2.62,1
874,0.6251887714922589,1.2959,0,-2.1291,7.026,0,3.214,7.221,0.0,2.62,1
875,0.6255013988793308,1.2958,0,-2.129,7.024,0,3.214,7.22,0.0,2.62,1
876,0.624551839321605,1.2958,0,-2.1289,7.024,0,3.213,7.22,0.0,2.62,1
877,0.6258154680095402,1.2957,0,-2.1289,7.023,0,3.214,7.22,0.0,2.62,1
878,0.6261389622120631,1.2957,0,-2.1288,7.025,0,3.215,7.22,0.0,2.62,1
879,0.624877588012244,1.2957,0,-2.1288,7.026,0,3.214,7.22,0.0,2.62,1
880,0.6245678505975149,1.2956,0,-2.1287,7.027,0,3.214,7.22,0.0,2.62,1
881,0.6251887714922586,1.2956,0,-2.1287,7.025,0,3.214,7.22,0.0,2.62,1
882,0.6261389622120631,1.2955,0,-2.1286,7.025,0,3.215,7.22,0.0,2.62,1
883,0.6261389622120631,1.2955,0,-2.1286,7.025,0,3.215,7.22,0.0,2.62,1
884,0.624551839321605,1.2955,0,-2.1285,7.024,0,3.213,7.22,0.0,2.62,1
885,0.6251887714922586,1.2954,0,-2.1285,7.025,0,3.214,7.22,0.0,2.62,1
886,0.6255013988793308,1.2954,0,-2.1284,7.024,0,3.214,7.22,0.0,2.62,1
887,0.6391345711194159,1.2957,0,-2.1289,7.073,0,3.242,7.22,0.0,2.62,1
888,0.6294005084205128,1.2954,0,-2.1285,7.043,0,3.224,7.22,0.0,2.62,1
889,0.6258282511999599,1.2967,0,-2.1305,7.028,0,3.215,7.222,0.0,2.62,1
890,0.6252359554600165,1.3005,0,-2.1367,7.011,0,3.205,7.229,0.0,2.619,1
891,0.6357680394609337,1.3096,0,-2.1452,7.017,0,3.21,7.241,0.0,2.615,1
892,0.6353030772788687,1.3141,0,-2.1505,6.991,0,3.195,7.248,0.0,2.614,1
893,0.6596923525401818,1.323,0,-2.1588,6.815,0,3.097,7.26,0.0,2.61,1
894,0.6714238601658422,1.3167,0,-2.191,6.784,0,3.078,7.285,0.0,2.631,1
895,0.3841588213226399,0.6425,0,-2.4661,6.857,0,3.527,7.2,0.0,3.354,1
896,0.4206197807997149,0.6302,0,-2.4703,6.809,0,3.527,7.198,0.0,3.367,1
897,0.45192034696393146,0.6291,0,-2.4771,6.769,0,3.498,7.203,0.0,3.372,1
898,0.45000111110973934,0.6325,0,-2.4846,6.797,0,3.546,7.212,0.0,3.372,1
899,0.45208959289061235,0.6353,0,-2.487,6.799,0,3.548,7.215,0.0,3.371,1
900,0.5300452810845506,0.6401,0,-2.4879,6.696,0,3.459,7.218,0.0,3.367,1
901,0.5541931071386577,0.6422,0,-2.4924,6.676,0,3.456,7.223,0.0,3.367,1
902,0.5565294241996552,0.6413,0,-2.4958,6.676,0,3.455,7.226,0.0,3.37,1
903,0.5687046685231272,0.6404,0,-2.4992,6.664,0,3.445,7.228,0.0,3.372,1
904,0.5731683871254589,0.64,0,-2.5032,6.662,0,3.444,7.231,0.0,3.375,1
905,0.5461904429775388,0.6379,0,-2.5026,6.69,0,3.458,7.23,0.0,3.376,1
906,0.521475790425596,0.6359,0,-2.5001,6.716,0,3.481,7.227,0.0,3.377,1
907,0.5291540418441492,0.636,0,-2.4986,6.705,0,3.474,7.225,0.0,3.376,1
908,0.5303960784168753,0.6337,0,-2.498,6.702,0,3.472,7.224,0.0,3.378,1
909,0.5539648003257972,0.6326,0,-2.4962,6.673,0,3.452,7.222,0.0,3.378,1
910,0.5547044257980994,0.6285,0,-2.4927,6.666,0,3.444,7.217,0.0,3.38,1
911,0.5617980064044364,0.6291,0,-2.4927,6.658,0,3.435,7.217,0.0,3.379,1
912,0.5646848678687966,0.6303,0,-2.4935,6.656,0,3.433,7.218,0.0,3.378,1
913,0.5537111160162859,0.6312,0,-2.4942,6.669,0,3.442,7.219,0.0,3.378,1
914,0.5405127195543137,0.6324,0,-2.4955,6.686,0,3.455,7.221,0.0,3.378,1
915,0.5206630388264563,0.6278,0,-2.4921,6.703,0,3.469,7.216,0.0,3.38,1
916,0.5360037313302961,0.6272,0,-2.491,6.685,0,3.46,7.215,0.0,3.38,1
917,0.5062222831918802,0.6272,0,-2.4911,6.72,0,3.486,7.215,0.0,3.38,1
918,0.5040575363983754,0.6273,0,-2.4913,6.722,0,3.485,7.215,0.0,3.38,1
919,0.510909972500048,0.6273,0,-2.4913,6.713,0,3.475,7.215,0.0,3.38,1
920,0.5228049349422791,0.6265,0,-2.4907,6.699,0,3.47,7.214,0.0,3.38,1
921,0.5427964627740313,0.6266,0,-2.491,6.676,0,3.452,7.214,0.0,3.38,1
922,0.5455098532565662,0.6267,0,-2.4911,6.673,0,3.45,7.214,0.0,3.38,1
923,0.5326649979114451,0.6268,0,-2.4912,6.689,0,3.464,7.215,0.0,3.38,1
924,0.5468765857119868,0.6268,0,-2.4913,6.672,0,3.445,7.215,0.0,3.38,1
925,0.438625124679378,0.6265,0,-2.4917,6.809,0,3.547,7.215,0.0,3.381,1
926,0.6665073142884483,0.6263,0,-2.4903,6.548,0,3.354,7.214,0.0,3.38,1
927,0.6430194398305551,0.6264,0,-2.4905,6.571,0,3.375,7.214,0.0,3.38,1
928,0.6180655305062728,0.6266,0,-2.4907,6.596,0,3.389,7.214,0.0,3.38,1
929,0.5936606774917806,0.6267,0,-2.4909,6.621,0,3.408,7.214,0.0,3.38,1
930,0.568862900882102,0.6267,0,-2.491,6.647,0,3.426,7.214,0.0,3.38,1
931,0.5476358279002567,0.6268,0,-2.4912,6.671,0,3.443,7.215,0.0,3.38,1
932,0.5326649979114451,0.6268,0,-2.4912,6.689,0,3.464,7.215,0.0,3.38,1
933,0.5124578031409026,0.6294,0,-2.495,6.716,0,3.478,7.219,0.0,3.38,1
934,0.5670917033425896,0.6368,0,-2.505,6.668,0,3.446,7.231,0.0,3.378,1
935,0.6006163500938014,0.6493,0,-2.5233,6.656,0,3.432,7.254,0.0,3.376,1
936,0.5816459404139256,0.6624,0,-2.5473,6.707,0,3.47,7.281,0.0,3.376,1
937,0.4319780086995172,0.6677,0,-2.5617,6.958,0,3.648,7.296,0.0,3.379,1
938,0.4092395386567627,0.6695,0,-2.5631,7.032,0,3.689,7.298,0.0,3.378,1
939,0.41161754092846914,0.6673,0,-2.5581,6.966,0,3.627,7.293,0.0,3.377,1
940,0.4422171412326752,0.6956,0,-2.5876,7.182,0,3.783,7.332,0.0,3.367,1
941,0.5153193184812698,0.706,0,-2.6089,6.879,0,3.563,7.356,0.0,3.368,1
942,0.5607111555872594,0.7131,0,-2.6261,6.84,0,3.541,7.374,0.0,3.37,1
943,0.529711242093275,0.715,0,-2.6364,6.899,0,3.586,7.384,0.0,3.373,1
944,0.5179285665031422,0.7107,0,-2.633,6.906,0,3.586,7.379,0.0,3.375,1
945,0.493758037909258,0.7045,0,-2.6247,6.93,0,3.603,7.369,0.0,3.377,1
946,0.4997639442776962,0.695,0,-2.615,6.898,0,3.58,7.356,0.0,3.38,1
947,0.501211532189753,0.6842,0,-2.5967,6.868,0,3.563,7.335,0.0,3.381,1
948,0.48412498386263825,0.6728,0,-2.5723,6.857,0,3.555,7.308,0.0,3.379,1
949,0.5057291765362167,0.6595,0,-2.5475,6.791,0,3.508,7.28,0.0,3.379,1
950,0.49986598203918575,0.6464,0,-2.5201,6.764,0,3.498,7.249,0.0,3.377,1
951,0.5008812234452393,0.6342,0,-2.4963,6.732,0,3.475,7.223,0.0,3.376,1
952,0.5449449513482991,0.6226,0,-2.4759,6.656,0,3.423,7.199,0.0,3.377,1
953,0.5891909707386905,0.6133,0,-2.4609,6.593,0,3.393,7.182,0.0,3.378,1
954,0.5543735202911481,0.6081,0,-2.4506,6.617,0,3.416,7.17,0.0,3.377,1
955,0.581344132162698,0.6025,0,-2.4388,6.576,0,3.396,7.157,0.0,3.376,1
956,0.5990008347239595,0.5981,0,-2.4284,6.547,0,3.374,7.146,0.0,3.375,1
957,0.5930134905716733,0.5919,0,-2.4184,6.541,0,3.38,7.134,0.0,3.376,1
958,0.5005966440159189,0.5869,0,-2.4066,6.627,0,3.455,7.121,0.0,3.374,1
959,0.3280320106331085,0.4942,0,-2.2174,6.665,0,3.581,6.911,0.0,3.364,1
960,0.46471066267087097,0.4858,0,-2.2043,6.961,0,3.825,6.895,0.0,3.365,1
961,0.34286148806770356,0.4778,0,-2.1856,6.802,0,3.698,6.875,0.0,3.363,1
962,0.3364758535170093,0.4714,0,-2.1704,6.755,0,3.682,6.859,0.0,3.362,1
963,0.3175216528049705,0.4672,0,-2.1597,6.705,0,3.644,6.847,0.0,3.36,1
964,0.3159905061864994,0.4619,0,-2.1493,6.667,0,3.627,6.836,0.0,3.36,1
965,0.3164838068527364,0.4568,0,-2.1384,6.645,0,3.62,6.824,0.0,3.359,1
966,0.30782462539569516,0.4504,0,-2.1344,6.617,0,3.597,6.817,0.0,3.363,1
967,0.30759226258148925,0.4474,0,-2.1235,6.589,0,3.578,6.806,0.0,3.36,1
968,0.31100160771288676,0.4419,0,-2.1097,6.552,0,3.557,6.791,0.0,3.358,1
969,0.309428505474205,0.4362,0,-2.0943,6.53,0,3.545,6.775,0.0,3.356,1
970,0.29938770849852897,0.4278,0,-2.0741,6.52,0,3.541,6.753,0.0,3.353,1
971,0.30459152975747694,0.4207,0,-2.0584,6.486,0,3.526,6.736,0.0,3.352,1
972,0.30830180018935993,0.4133,0,-2.0431,6.448,0,3.498,6.719,0.0,3.351,1
973,0.29815599943653687,0.4064,0,-2.0288,6.454,0,3.514,6.703,0.0,3.35,1
974,0.293993197200207,0.3987,0,-2.0128,6.441,0,3.513,6.685,0.0,3.349,1
975,0.27613402542968096,0.3916,0,-1.9978,6.464,0,3.533,6.669,0.0,3.348,1
976,0.2742353004264766,0.3805,0,-1.9839,6.522,0,3.593,6.651,0.0,3.351,1
977,0.2560078123807944,0.3681,0,-1.9669,6.479,0,3.56,6.631,0.0,3.354,1
978,0.2635905916378652,0.3631,0,-1.9561,6.421,0,3.527,6.619,0.0,3.353,1
979,0.2642517738824095,0.3615,0,-1.947,6.412,0,3.525,6.61,0.0,3.35,1
980,0.26797201346409344,0.3597,0,-1.9357,6.379,0,3.499,6.599,0.0,3.346,1
981,0.26145745351777594,0.3553,0,-1.9194,6.381,0,3.508,6.583,0.0,3.342,1
982,0.2553272410065169,0.3477,0,-1.9024,6.37,0,3.506,6.564,0.0,3.34,1
983,0.25387595396177276,0.3414,0,-1.8871,6.366,0,3.516,6.548,0.0,3.339,1
984,0.2605167940843738,0.3394,0,-1.8793,6.327,0,3.487,6.54,0.0,3.337,1
985,0.32815240361758724,0.3387,0,-1.8788,6.529,0,3.665,6.539,0.0,3.337,1
986,0.3094382006152441,0.337,0,-1.8713,6.486,0,3.641,6.532,0.0,3.335,1
987,0.33209637155500493,0.3289,0,-1.8543,6.505,0,3.666,6.513,0.0,3.334,1
988,0.3077433996042808,0.324,0,-1.8475,6.464,0,3.64,6.505,0.0,3.335,1
989,0.2905116176678655,0.3169,0,-1.8325,6.437,0,3.62,6.488,0.0,3.334,1
990,0.27684833393033087,0.3076,0,-1.8132,6.421,0,3.605,6.467,0.0,3.332,1
991,0.2393700064753312,0.2949,0,-1.7889,6.352,0,3.555,6.439,0.0,3.332,1
992,0.22099999999999975,0.2816,0,-1.7606,6.323,0,3.534,6.408,0.0,3.33,1
993,0.23132012450281952,0.2728,0,-1.7428,6.323,0,3.551,6.388,0.0,3.329,1
994,0.218178825737055,0.2651,0,-1.7275,6.262,0,3.517,6.371,0.0,3.328,1
995,0.20634921855921826,0.2587,0,-1.716,6.244,0,3.5,6.358,0.0,3.328,1
996,0.20577900767571047,0.2526,0,-1.7045,6.201,0,3.475,6.345,0.0,3.328,1
997,0.20511703976023066,0.2487,0,-1.6969,6.179,0,3.46,6.336,0.0,3.328,1
998,0.2014671189052946,0.2423,0,-1.6876,6.167,0,3.454,6.325,0.0,3.329,1
999,0.20002499843769556,0.2338,0,-1.6713,6.138,0,3.436,6.307,0.0,3.329,1
1000,0.23493190502781883,0.2279,0,-1.6584,6.061,0,3.364,6.293,0.0,3.327,1
1001,0.186231039303334,0.2223,0,-1.6439,6.126,0,3.434,6.277,0.0,3.325,1
1002,0.5382127832001016,0.2089,0,-1.6047,5.748,0,3.091,6.236,0.0,3.318,1
1003,0.37511065034200297,0.1961,0,-1.5922,5.861,0,3.211,6.219,0.0,3.323,1
1004,0.2873830196793126,0.1874,0,-1.5754,5.917,0,3.273,6.2,0.0,3.323,1
1005,0.2130375553746335,0.1808,0,-1.5637,5.974,0,3.327,6.187,0.0,3.323,1
1006,0.1603652081967912,0.1745,0,-1.5527,6.023,0,3.377,6.174,0.0,3.323,1
1007,0.1613009609394811,0.1643,0,-1.5363,6.118,0,3.481,6.155,0.0,3.324,1
1008,0.14626346091898645,0.1583,0,-1.5271,6.081,0,3.457,6.144,0.0,3.325,1
1009,0.15033296378372893,0.1535,0,-1.5195,6.053,0,3.452,6.135,0.0,3.326,1
1010,0.14724808997063413,0.1492,0,-1.5129,6.056,0,3.455,6.127,0.0,3.326,1
1011,0.14396180048887985,0.144,0,-1.5057,6.04,0,3.448,6.118,0.0,3.327,1
1012,0.146413797164065,0.1416,0,-1.4999,6.011,0,3.433,6.112,0.0,3.327,1
1013,0.1492514656544454,0.137,0,-1.4935,5.978,0,3.407,6.104,0.0,3.327,1
1014,0.1388524396616781,0.1301,0,-1.4785,5.996,0,3.43,6.088,0.0,3.326,1
1015,0.1730462365958879,0.1215,0,-1.4579,6.062,0,3.497,6.066,0.0,3.324,1
1016,0.4610694090915164,0.1157,0,-1.4405,6.272,0,3.723,6.048,0.0,3.32,1
1017,0.4562192455388092,0.109,0,-1.4192,6.256,0,3.71,6.026,0.0,3.316,1
1018,0.5016462897301248,0.1046,0,-1.4028,6.264,0,3.744,6.009,0.0,3.312,1
1019,0.5280463994764094,0.1021,0,-1.391,6.271,0,3.761,5.998,0.0,3.309,1
1020,0.5363590215517956,0.0992,0,-1.3794,6.27,0,3.76,5.986,0.0,3.305,1
1021,0.5483885483851753,0.0958,0,-1.3678,6.271,0,3.764,5.974,0.0,3.303,1
1022,0.5431031209632291,0.0917,0,-1.3546,6.256,0,3.756,5.961,0.0,3.3,1
1023,0.5475481713968186,0.0855,0,-1.3383,6.241,0,3.758,5.944,0.0,3.298,1
1024,0.4486423965699185,0.0779,0,-1.3273,6.162,0,3.683,5.93,0.0,3.299,1
1025,0.4818153173156697,0.0754,0,-1.3119,6.177,0,3.699,5.916,0.0,3.294,1
1026,0.4884843907434506,0.0722,0,-1.2986,6.166,0,3.701,5.902,0.0,3.29,1
1027,0.5161559841753265,0.0681,0,-1.285,6.173,0,3.718,5.889,0.0,3.287,1
1028,0.5216981886110016,0.0624,0,-1.2694,6.16,0,3.72,5.872,0.0,3.285,1
1029,0.6050074379708074,0.0582,0,-1.2558,6.203,0,3.779,5.858,0.0,3.282,1
1030,0.6161168720299748,0.0534,0,-1.2402,6.202,0,3.778,5.842,0.0,3.278,1
1031,0.5692776124177031,0.0477,0,-1.2245,6.16,0,3.737,5.826,0.0,3.276,1
1032,0.5769376049452836,0.0416,0,-1.2103,6.146,0,3.743,5.81,0.0,3.274,1
1033,0.5504443659444616,0.0368,0,-1.1946,6.111,0,3.721,5.794,0.0,3.271,1
1034,0.49940764912043556,0.0295,0,-1.1787,6.065,0,3.678,5.777,0.0,3.27,1
1035,0.5458003297910333,0.0243,0,-1.1651,6.089,0,3.705,5.762,0.0,3.268,1
1036,0.5296074017609651,0.0168,0,-1.1498,6.065,0,3.689,5.745,0.0,3.267,1
1037,0.5462023434589052,0.0107,0,-1.1364,6.06,0,3.702,5.731,0.0,3.266,1
1038,0.5286000378357915,0.005,0,-1.1218,6.032,0,3.687,5.715,0.0,3.264,1
1039,0.5356314031122528,-0.002,0,-1.1073,6.025,0,3.688,5.699,0.0,3.263,1
1040,0.5586349434111697,-0.0066,0,-1.0935,6.033,0,3.697,5.685,0.0,3.26,1
1041,0.5694743189995491,-0.0071,0,-1.0799,6.022,0,3.704,5.673,0.0,3.254,1
1042,0.40064198481936447,-0.0184,0,-1.0652,5.899,0,3.574,5.654,0.0,3.257,1
1043,0.40636559893770546,-0.0263,0,-1.051,5.891,0,3.575,5.638,0.0,3.257,1
1044,0.4421187623252378,-0.0344,0,-1.0354,5.905,0,3.594,5.62,0.0,3.256,1
1045,0.43125862310219354,-0.0415,0,-1.0213,5.885,0,3.584,5.605,0.0,3.256,1
1046,0.2946455497712466,-0.0515,0,-1.0066,5.783,0,3.477,5.587,0.0,3.257,1
1047,0.23079428069170174,-0.0597,0,-0.9926,5.726,0,3.429,5.571,0.0,3.258,1
1048,0.2800285699709941,-0.0801,0,-0.9559,5.725,0,3.458,5.529,0.0,3.258,1
1049,0.2658871941256287,-0.0878,0,-0.9402,5.701,0,3.443,5.511,0.0,3.257,1
1050,0.23518503353742579,-0.0916,0,-0.929,5.676,0,3.411,5.5,0.0,3.255,1
1051,0.23461670869739892,-0.0991,0,-0.9136,5.66,0,3.408,5.483,0.0,3.254,1
1052,0.3325327051584552,-0.1085,0,-0.8963,5.706,0,3.481,5.463,0.0,3.254,1
1053,0.4405280921802832,-0.1144,0,-0.8803,5.758,0,3.562,5.446,0.0,3.251,1
