Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode, IsValid
1745407065.638, 2.792, 2.519, -0.5747, -1.1388, -3.2992, 1.0775, 38.9490, 89.4577, 0, 1
1745407065.718, 2.793, 2.523, -0.5712, -1.1387, -3.3034, 1.0657, 38.9099, 89.4929, 0, 1
1745407065.798, 2.794, 2.529, -0.5678, -1.1386, -3.3075, 1.0500, 38.8754, 89.5272, 0, 1
1745407065.877, 2.794, 2.533, -0.5644, -1.1386, -3.3114, 1.0280, 38.8406, 89.5726, 0, 1
1745407065.957, 2.794, 2.537, -0.5612, -1.1385, -3.3153, 1.0180, 38.7936, 89.5918, 0, 1
1745407066.036, 2.794, 2.542, -0.5577, -1.1384, -3.3194, 1.0133, 38.7392, 89.6000, 0, 1
1745407066.116, 2.793, 2.548, -0.5541, -1.1383, -3.3239, 1.0149, 38.6923, 89.6082, 0, 1
1745407066.196, 2.794, 2.553, -0.5502, -1.1383, -3.3285, 1.0074, 38.6344, 89.6170, 0, 1
1745407066.276, 2.795, 2.558, -0.5461, -1.1383, -3.3333, 0.9941, 38.5769, 89.6333, 0, 1
1745407066.355, 2.796, 2.564, -0.5421, -1.1383, -3.3381, 0.9780, 38.5259, 89.6566, 0, 1
1745407066.435, 2.798, 2.571, -0.5381, -1.1383, -3.3428, 0.9555, 38.4737, 89.6796, 0, 1
1745407066.514, 2.798, 2.577, -0.5343, -1.1383, -3.3473, 0.9434, 38.4339, 89.6987, 0, 1
1745407066.594, 2.798, 2.582, -0.5307, -1.1383, -3.3518, 0.9434, 38.4128, 89.7195, 0, 1
1745407066.674, 2.798, 2.587, -0.5272, -1.1382, -3.3562, 0.9721, 38.3880, 89.7118, 0, 1
1745407066.753, 2.796, 2.594, -0.5236, -1.1381, -3.3606, 1.0016, 38.3652, 89.7090, 0, 1
1745407066.833, 2.795, 2.600, -0.5201, -1.1381, -3.3650, 1.0386, 38.3523, 89.7059, 0, 1
1745407066.913, 2.794, 2.604, -0.5164, -1.1380, -3.3696, 1.0706, 38.3285, 89.6971, 0, 1
1745407066.992, 2.793, 2.610, -0.5126, -1.1380, -3.3743, 1.0901, 38.3000, 89.6843, 0, 1
1745407067.072, 2.792, 2.617, -0.5088, -1.1379, -3.3791, 1.1147, 38.2802, 89.6821, 0, 1
1745407067.152, 2.793, 2.622, -0.5051, -1.1378, -3.3837, 1.1549, 38.2576, 89.6639, 0, 1
1745407067.231, 2.794, 2.628, -0.5014, -1.1378, -3.3884, 1.1800, 38.2318, 89.6448, 0, 1
1745407067.311, 2.794, 2.634, -0.4975, -1.1377, -3.3932, 1.1772, 38.1954, 89.6286, 0, 1
1745407067.391, 2.794, 2.639, -0.4934, -1.1376, -3.3980, 1.1627, 38.1440, 89.6207, 0, 1
1745407067.470, 2.792, 2.643, -0.4893, -1.1376, -3.4029, 1.1120, 38.0765, 89.6264, 0, 1
1745407067.550, 2.792, 2.649, -0.4849, -1.1376, -3.4079, 1.0308, 38.0212, 89.6550, 0, 1
1745407067.629, 2.792, 2.656, -0.4804, -1.1375, -3.4131, 0.9574, 37.9667, 89.6778, 0, 1
1745407067.709, 2.793, 2.663, -0.4759, -1.1374, -3.4183, 0.8937, 37.9299, 89.7077, 0, 1
1745407067.789, 2.794, 2.670, -0.4712, -1.1374, -3.4239, 0.8296, 37.9036, 89.7355, 0, 1
1745407067.868, 2.795, 2.678, -0.4661, -1.1374, -3.4299, 0.7786, 37.8965, 89.7518, 0, 1
1745407067.948, 2.794, 2.685, -0.4608, -1.1374, -3.4364, 0.7448, 37.8772, 89.7438, 0, 1
1745407068.147, 2.794, 2.695, -0.4539, -1.1373, -3.4451, 0.7555, 37.8564, 89.7140, 0, 1
1745407068.227, 2.795, 2.706, -0.4470, -1.1372, -3.4537, 0.7927, 37.8344, 89.6707, 0, 1
1745407068.306, 2.793, 2.717, -0.4406, -1.1372, -3.4620, 0.8490, 37.8075, 89.6139, 0, 1
1745407068.386, 2.793, 2.731, -0.4351, -1.1370, -3.4691, 0.9062, 37.7829, 89.5649, 0, 1
1745407068.466, 2.793, 2.742, -0.4307, -1.1369, -3.4747, 0.9624, 37.7679, 89.5242, 0, 1
1745407068.545, 2.791, 2.748, -0.4288, -1.1369, -3.4772, 0.9815, 37.7551, 89.5068, 0, 1
1745407068.625, 2.790, 2.752, -0.4279, -1.1369, -3.4784, 0.9891, 37.7474, 89.4996, 0, 1
1745407068.705, 2.789, 2.756, -0.4277, -1.1369, -3.4786, 0.9923, 37.7484, 89.4982, 0, 1
1745407068.784, 2.790, 2.756, -0.4277, -1.1369, -3.4786, 0.9908, 37.7469, 89.4969, 0, 1
1745407068.864, 2.790, 2.755, -0.4277, -1.1369, -3.4786, 0.9902, 37.7446, 89.4916, 0, 1
1745407068.944, 2.791, 2.756, -0.4277, -1.1369, -3.4786, 0.9932, 37.7442, 89.4848, 0, 1
1745407069.023, 2.793, 2.757, -0.4277, -1.1369, -3.4786, 0.9969, 37.7439, 89.4771, 0, 1
1745407069.103, 2.794, 2.755, -0.4277, -1.1369, -3.4786, 0.9987, 37.7431, 89.4717, 0, 1
1745407069.182, 2.795, 2.757, -0.4277, -1.1369, -3.4786, 1.0040, 37.7444, 89.4634, 0, 1
1745407069.262, 2.795, 2.759, -0.4277, -1.1369, -3.4786, 1.0087, 37.7465, 89.4566, 0, 1
1745407069.342, 2.795, 2.760, -0.4277, -1.1369, -3.4786, 1.0052, 37.7471, 89.4560, 0, 1
1745407069.421, 2.795, 2.759, -0.4277, -1.1369, -3.4786, 0.9999, 37.7463, 89.4561, 0, 1
1745407069.501, 2.794, 2.761, -0.4277, -1.1369, -3.4786, 0.9984, 37.7453, 89.4545, 0, 1
1745407069.581, 2.794, 2.760, -0.4278, -1.1369, -3.4786, 0.9918, 37.7443, 89.4588, 0, 1
1745407069.660, 2.794, 2.759, -0.4278, -1.1369, -3.4786, 0.9841, 37.7429, 89.4630, 0, 1
1745407069.740, 2.794, 2.759, -0.4277, -1.1369, -3.4786, 0.9799, 37.7390, 89.4647, 0, 1
1745407069.820, 2.792, 2.759, -0.4278, -1.1369, -3.4786, 0.9788, 37.7375, 89.4648, 0, 1
1745407069.899, 2.793, 2.759, -0.4278, -1.1369, -3.4785, 0.9795, 37.7369, 89.4613, 0, 1
1745407069.979, 2.793, 2.758, -0.4278, -1.1369, -3.4785, 0.9750, 37.7400, 89.4647, 0, 1
1745407070.059, 2.792, 2.757, -0.4278, -1.1369, -3.4785, 0.9685, 37.7404, 89.4719, 0, 1
1745407070.138, 2.791, 2.757, -0.4278, -1.1369, -3.4785, 0.9674, 37.7439, 89.4749, 0, 1
1745407070.218, 2.791, 2.755, -0.4279, -1.1369, -3.4786, 0.9639, 37.7449, 89.4811, 0, 1
1745407070.298, 2.790, 2.755, -0.4279, -1.1369, -3.4786, 0.9584, 37.7455, 89.4912, 0, 1
1745407070.377, 2.788, 2.757, -0.4279, -1.1368, -3.4785, 0.9621, 37.7439, 89.4885, 0, 1
1745407070.457, 2.789, 2.758, -0.4279, -1.1368, -3.4785, 0.9703, 37.7446, 89.4800, 0, 1
1745407070.537, 2.790, 2.757, -0.4279, -1.1368, -3.4785, 0.9753, 37.7471, 89.4727, 0, 1
1745407070.616, 2.790, 2.759, -0.4282, -1.1368, -3.4780, 0.9757, 37.7514, 89.4703, 0, 1
1745407070.696, 2.790, 2.757, -0.4291, -1.1368, -3.4770, 0.9748, 37.7699, 89.4649, 0, 1
1745407070.776, 2.791, 2.756, -0.4306, -1.1369, -3.4749, 0.9590, 37.7957, 89.4808, 0, 1
1745407070.855, 2.789, 2.754, -0.4331, -1.1370, -3.4717, 0.9258, 37.8140, 89.5094, 0, 1
1745407070.935, 2.788, 2.753, -0.4366, -1.1371, -3.4672, 0.8819, 37.8617, 89.5569, 0, 1
1745407071.014, 2.788, 2.749, -0.4409, -1.1371, -3.4617, 0.8303, 37.9072, 89.6038, 0, 1
1745407071.094, 2.789, 2.745, -0.4455, -1.1373, -3.4558, 0.7778, 37.9390, 89.6566, 0, 1
1745407071.174, 2.790, 2.741, -0.4503, -1.1373, -3.4497, 0.7378, 37.9791, 89.6961, 0, 1
1745407071.253, 2.791, 2.734, -0.4550, -1.1373, -3.4438, 0.7228, 38.0351, 89.7236, 0, 1
1745407071.333, 2.793, 2.727, -0.4596, -1.1373, -3.4382, 0.7292, 38.0725, 89.7307, 0, 1
1745407071.413, 2.793, 2.718, -0.4641, -1.1373, -3.4328, 0.7667, 38.1137, 89.7186, 0, 1
1745407071.492, 2.792, 2.711, -0.4686, -1.1372, -3.4274, 0.8056, 38.1658, 89.7136, 0, 1
1745407071.572, 2.793, 2.704, -0.4733, -1.1371, -3.4219, 0.8576, 38.2250, 89.6964, 0, 1
1745407071.652, 2.793, 2.697, -0.4781, -1.1371, -3.4163, 0.9226, 38.2826, 89.6699, 0, 1
1745407071.731, 2.793, 2.688, -0.4831, -1.1371, -3.4106, 1.0001, 38.3474, 89.6460, 0, 1
1745407071.811, 2.793, 2.681, -0.4882, -1.1372, -3.4048, 1.0730, 38.4051, 89.6388, 0, 1
1745407071.890, 2.794, 2.672, -0.4931, -1.1373, -3.3989, 1.1131, 38.4651, 89.6331, 0, 1
1745407071.970, 2.794, 2.662, -0.4980, -1.1374, -3.3931, 1.1329, 38.5072, 89.6367, 0, 1
1745407072.050, 2.794, 2.654, -0.5028, -1.1376, -3.3873, 1.1313, 38.5349, 89.6558, 0, 1
1745407072.130, 2.794, 2.648, -0.5075, -1.1376, -3.3815, 1.1107, 38.5370, 89.6716, 0, 1
1745407072.209, 2.796, 2.640, -0.5120, -1.1377, -3.3759, 1.0754, 38.5506, 89.6791, 0, 1
1745407072.289, 2.795, 2.635, -0.5165, -1.1378, -3.3703, 1.0668, 38.5623, 89.6744, 0, 1
1745407072.368, 2.794, 2.629, -0.5209, -1.1379, -3.3649, 1.0559, 38.5854, 89.6673, 0, 1
1745407072.448, 2.793, 2.622, -0.5253, -1.1380, -3.3596, 1.0417, 38.6301, 89.6569, 0, 1
1745407072.528, 2.792, 2.615, -0.5296, -1.1380, -3.3542, 1.0161, 38.6800, 89.6550, 0, 1
1745407072.607, 2.792, 2.608, -0.5341, -1.1380, -3.3487, 1.0063, 38.7354, 89.6548, 0, 1
1745407072.687, 2.792, 2.600, -0.5387, -1.1381, -3.3432, 1.0016, 38.7908, 89.6507, 0, 1
1745407072.767, 2.792, 2.592, -0.5434, -1.1381, -3.3377, 1.0044, 38.8364, 89.6453, 0, 1
1745407072.846, 2.792, 2.586, -0.5481, -1.1381, -3.3320, 0.9944, 38.8753, 89.6463, 0, 1
1745407072.926, 2.792, 2.578, -0.5530, -1.1381, -3.3262, 0.9875, 38.9052, 89.6393, 0, 1
1745407073.005, 2.792, 2.570, -0.5578, -1.1382, -3.3204, 0.9669, 38.9108, 89.6355, 0, 1
1745407073.085, 2.793, 2.563, -0.5626, -1.1382, -3.3146, 0.9681, 38.8978, 89.6100, 0, 1
1745407073.165, 2.793, 2.555, -0.5674, -1.1383, -3.3089, 0.9786, 38.8728, 89.5685, 0, 1
1745407073.244, 2.793, 2.547, -0.5720, -1.1384, -3.3034, 0.9910, 38.8449, 89.5310, 0, 1
1745407073.324, 2.793, 2.540, -0.5764, -1.1385, -3.2980, 1.0007, 38.8350, 89.4939, 0, 1
1745407073.404, 2.792, 2.534, -0.5809, -1.1385, -3.2927, 1.0073, 38.8345, 89.4627, 0, 1
1745407073.483, 2.792, 2.527, -0.5852, -1.1386, -3.2874, 0.9928, 38.8410, 89.4587, 0, 1
1745407073.563, 2.793, 2.520, -0.5897, -1.1388, -3.2820, 0.9799, 38.8612, 89.4663, 0, 1
1745407073.643, 2.794, 2.515, -0.5943, -1.1388, -3.2766, 0.9993, 38.8813, 89.4526, 0, 1
1745407073.722, 2.796, 2.507, -0.5990, -1.1388, -3.2710, 1.0260, 38.8875, 89.4337, 0, 1
1745407073.802, 2.797, 2.501, -0.6037, -1.1389, -3.2655, 1.0511, 38.9084, 89.4107, 0, 1
1745407073.882, 2.796, 2.494, -0.6085, -1.1389, -3.2598, 1.0602, 38.9592, 89.4002, 0, 1
1745407073.961, 2.795, 2.487, -0.6134, -1.1389, -3.2541, 1.0854, 39.0018, 89.3662, 0, 1
1745407074.041, 2.795, 2.479, -0.6183, -1.1389, -3.2485, 1.1123, 39.0390, 89.3400, 0, 1
1745407074.120, 2.795, 2.472, -0.6232, -1.1389, -3.2428, 1.1346, 39.0816, 89.3220, 0, 1
1745407074.200, 2.793, 2.463, -0.6280, -1.1390, -3.2370, 1.1409, 39.1186, 89.3194, 0, 1
1745407074.280, 2.794, 2.456, -0.6329, -1.1390, -3.2313, 1.1598, 39.1216, 89.3032, 0, 1
1745407074.359, 2.793, 2.449, -0.6379, -1.1391, -3.2254, 1.1546, 39.1241, 89.3152, 0, 1
1745407074.439, 2.793, 2.442, -0.6428, -1.1392, -3.2193, 1.1381, 39.1201, 89.3242, 0, 1
1745407074.519, 2.793, 2.436, -0.6480, -1.1393, -3.2131, 1.1240, 39.1207, 89.3419, 0, 1
1745407074.598, 2.794, 2.428, -0.6533, -1.1393, -3.2068, 1.1474, 39.1148, 89.3291, 0, 1
1745407074.678, 2.795, 2.421, -0.6586, -1.1394, -3.2006, 1.1748, 39.1296, 89.3097, 0, 1
1745407074.757, 2.796, 2.415, -0.6639, -1.1394, -3.1943, 1.1956, 39.1490, 89.3001, 0, 1
1745407074.837, 2.796, 2.406, -0.6692, -1.1394, -3.1881, 1.2161, 39.1881, 89.2942, 0, 1
1745407074.917, 2.797, 2.397, -0.6746, -1.1393, -3.1818, 1.2352, 39.2438, 89.2707, 0, 1
1745407074.996, 2.798, 2.389, -0.6800, -1.1394, -3.1754, 1.2256, 39.3117, 89.2743, 0, 1
1745407075.076, 2.798, 2.381, -0.6854, -1.1394, -3.1689, 1.1960, 39.3699, 89.2944, 0, 1
1745407075.156, 2.796, 2.373, -0.6910, -1.1395, -3.1622, 1.1594, 39.4191, 89.3219, 0, 1
1745407075.235, 2.795, 2.365, -0.6965, -1.1395, -3.1555, 1.1261, 39.4659, 89.3443, 0, 1
1745407075.315, 2.795, 2.356, -0.7019, -1.1397, -3.1490, 1.0875, 39.4961, 89.3748, 0, 1
1745407075.395, 2.793, 2.349, -0.7072, -1.1398, -3.1425, 1.0581, 39.5261, 89.3980, 0, 1
1745407075.474, 2.793, 2.338, -0.7124, -1.1399, -3.1362, 1.0362, 39.5538, 89.4196, 0, 1
1745407075.554, 2.794, 2.327, -0.7176, -1.1400, -3.1300, 1.0181, 39.5739, 89.4423, 0, 1
1745407075.634, 2.794, 2.319, -0.7228, -1.1401, -3.1239, 1.0038, 39.5824, 89.4681, 0, 1
1745407075.713, 2.793, 2.311, -0.7282, -1.1402, -3.1176, 1.0140, 39.5909, 89.4890, 0, 1
1745407075.793, 2.793, 2.303, -0.7336, -1.1402, -3.1113, 1.0410, 39.5839, 89.4993, 0, 1
1745407075.873, 2.793, 2.295, -0.7393, -1.1402, -3.1048, 1.0791, 39.5979, 89.5054, 0, 1
1745407075.952, 2.795, 2.288, -0.7451, -1.1402, -3.0982, 1.1305, 39.6415, 89.4968, 0, 1
1745407076.032, 2.796, 2.280, -0.7510, -1.1402, -3.0916, 1.1984, 39.6815, 89.4793, 0, 1
1745407076.112, 2.797, 2.271, -0.7568, -1.1403, -3.0850, 1.2576, 39.7113, 89.4651, 0, 1
1745407076.191, 2.798, 2.262, -0.7627, -1.1404, -3.0783, 1.2691, 39.7482, 89.5027, 0, 1
1745407076.271, 2.796, 2.252, -0.7686, -1.1406, -3.0715, 1.2782, 39.7755, 89.5589, 0, 1
1745407076.350, 2.794, 2.242, -0.7744, -1.1407, -3.0648, 1.2837, 39.7842, 89.6191, 0, 1
1745407076.430, 2.792, 2.233, -0.7801, -1.1409, -3.0581, 1.2624, 39.7811, 89.6973, 0, 1
1745407076.510, 2.791, 2.224, -0.7857, -1.1410, -3.0515, 1.2387, 39.7945, 89.7885, 0, 1
1745407076.589, 2.791, 2.215, -0.7913, -1.1410, -3.0452, 1.2551, 39.8113, 89.8324, 0, 1
1745407076.669, 2.791, 2.207, -0.7966, -1.1410, -3.0390, 1.2719, 39.8152, 89.8536, 0, 1
1745407076.749, 2.791, 2.198, -0.8019, -1.1410, -3.0328, 1.2772, 39.8287, 89.8799, 0, 1
1745407076.828, 2.791, 2.190, -0.8073, -1.1411, -3.0266, 1.2852, 39.8739, 89.8918, 0, 1
1745407076.908, 2.791, 2.182, -0.8129, -1.1411, -3.0201, 1.2831, 39.9250, 89.8981, 0, 1
1745407076.988, 2.789, 2.174, -0.8185, -1.1412, -3.0135, 1.2546, 39.9779, 89.9182, 0, 1
1745407077.067, 2.790, 2.168, -0.8243, -1.1414, -3.0067, 1.2046, 40.0265, 89.9514, 0, 1
1745407077.147, 2.791, 2.159, -0.8303, -1.1416, -2.9997, 1.1640, 40.0636, 89.9773, 0, 1
1745407077.227, 2.792, 2.150, -0.8361, -1.1417, -2.9928, 1.1154, 40.1053, 90.0110, 0, 1
1745407077.306, 2.794, 2.141, -0.8418, -1.1419, -2.9860, 1.0723, 40.1451, 90.0351, 0, 1
1745407077.386, 2.793, 2.131, -0.8474, -1.1420, -2.9795, 1.0406, 40.1912, 90.0514, 0, 1
1745407077.465, 2.791, 2.122, -0.8528, -1.1421, -2.9732, 1.0394, 40.2267, 90.0295, 0, 1
1745407077.545, 2.789, 2.114, -0.8581, -1.1422, -2.9671, 1.0505, 40.2467, 90.0003, 0, 1
1745407077.625, 2.788, 2.106, -0.8634, -1.1424, -2.9611, 1.0751, 40.2462, 89.9728, 0, 1
1745407077.704, 2.787, 2.097, -0.8688, -1.1425, -2.9551, 1.1200, 40.2381, 89.9346, 0, 1
1745407077.784, 2.787, 2.089, -0.8744, -1.1427, -2.9489, 1.1744, 40.2223, 89.8924, 0, 1
1745407077.864, 2.789, 2.080, -0.8801, -1.1428, -2.9424, 1.2009, 40.2405, 89.8918, 0, 1
1745407077.943, 2.790, 2.071, -0.8859, -1.1429, -2.9359, 1.2537, 40.2775, 89.8773, 0, 1
1745407078.023, 2.791, 2.062, -0.8919, -1.1431, -2.9294, 1.3284, 40.3108, 89.8524, 0, 1
1745407078.103, 2.791, 2.052, -0.8979, -1.1432, -2.9227, 1.3423, 40.3492, 89.8721, 0, 1
1745407078.182, 2.792, 2.044, -0.9038, -1.1434, -2.9159, 1.3372, 40.3787, 89.9077, 0, 1
1745407078.262, 2.791, 2.035, -0.9098, -1.1436, -2.9092, 1.3483, 40.3763, 89.9423, 0, 1
1745407078.342, 2.792, 2.026, -0.9156, -1.1438, -2.9025, 1.3235, 40.3701, 90.0018, 0, 1
1745407078.421, 2.792, 2.017, -0.9213, -1.1439, -2.8959, 1.2749, 40.3672, 90.0665, 0, 1
1745407078.501, 2.791, 2.009, -0.9269, -1.1441, -2.8894, 1.2723, 40.3444, 90.0966, 0, 1
1745407078.581, 2.791, 2.001, -0.9325, -1.1442, -2.8831, 1.2949, 40.3224, 90.1001, 0, 1
1745407078.660, 2.791, 1.992, -0.9380, -1.1442, -2.8769, 1.3135, 40.3151, 90.0913, 0, 1
1745407078.740, 2.792, 1.984, -0.9435, -1.1444, -2.8706, 1.3278, 40.3202, 90.0790, 0, 1
1745407078.820, 2.793, 1.975, -0.9490, -1.1445, -2.8643, 1.3330, 40.3402, 90.0639, 0, 1
1745407078.899, 2.794, 1.967, -0.9547, -1.1446, -2.8577, 1.3241, 40.3817, 90.0661, 0, 1
1745407078.979, 2.795, 1.958, -0.9606, -1.1448, -2.8509, 1.2838, 40.4378, 90.0944, 0, 1
1745407079.059, 2.794, 1.950, -0.9666, -1.1450, -2.8439, 1.2363, 40.4844, 90.1360, 0, 1
1745407079.138, 2.794, 1.941, -0.9728, -1.1452, -2.8368, 1.1958, 40.5365, 90.1715, 0, 1
1745407079.218, 2.794, 1.931, -0.9788, -1.1454, -2.8297, 1.1669, 40.5812, 90.1925, 0, 1
1745407079.298, 2.797, 1.922, -0.9848, -1.1456, -2.8228, 1.1404, 40.6211, 90.2089, 0, 1
1745407079.377, 2.802, 1.913, -0.9905, -1.1458, -2.8163, 1.1361, 40.6458, 90.2199, 0, 1
1745407079.457, 2.806, 1.904, -0.9960, -1.1460, -2.8099, 1.1449, 40.6574, 90.2246, 0, 1
1745407079.536, 2.810, 1.894, -1.0015, -1.1461, -2.8038, 1.1646, 40.6575, 90.2251, 0, 1
1745407079.616, 2.813, 1.886, -1.0069, -1.1463, -2.7976, 1.1817, 40.6535, 90.2421, 0, 1
1745407079.696, 2.814, 1.877, -1.0125, -1.1465, -2.7915, 1.2052, 40.6551, 90.2428, 0, 1
1745407079.775, 2.813, 1.869, -1.0182, -1.1467, -2.7851, 1.2156, 40.6849, 90.2389, 0, 1
1745407079.855, 2.814, 1.861, -1.0242, -1.1468, -2.7785, 1.2546, 40.7421, 90.2098, 0, 1
1745407079.935, 2.815, 1.853, -1.0304, -1.1471, -2.7719, 1.2997, 40.8010, 90.1740, 0, 1
1745407080.014, 2.816, 1.844, -1.0365, -1.1474, -2.7651, 1.2967, 40.8652, 90.1653, 0, 1
1745407080.094, 2.815, 1.835, -1.0426, -1.1475, -2.7582, 1.2813, 40.9092, 90.1763, 0, 1
1745407080.173, 2.815, 1.825, -1.0487, -1.1476, -2.7514, 1.2752, 40.9199, 90.1860, 0, 1
1745407080.253, 2.813, 1.816, -1.0545, -1.1478, -2.7448, 1.2513, 40.9125, 90.2029, 0, 1
1745407080.333, 2.812, 1.806, -1.0603, -1.1479, -2.7383, 1.2175, 40.9003, 90.2209, 0, 1
1745407080.413, 2.812, 1.798, -1.0659, -1.1480, -2.7319, 1.2300, 40.8812, 90.2092, 0, 1
1745407080.492, 2.811, 1.788, -1.0716, -1.1481, -2.7256, 1.2597, 40.8670, 90.1802, 0, 1
1745407080.572, 2.813, 1.780, -1.0772, -1.1483, -2.7194, 1.2784, 40.8658, 90.1536, 0, 1
1745407080.651, 2.813, 1.771, -1.0829, -1.1485, -2.7132, 1.3089, 40.8748, 90.1167, 0, 1
1745407080.731, 2.814, 1.762, -1.0885, -1.1487, -2.7070, 1.3297, 40.9062, 90.0762, 0, 1
1745407080.811, 2.813, 1.754, -1.0943, -1.1488, -2.7005, 1.3340, 40.9417, 90.0474, 0, 1
1745407080.890, 2.813, 1.746, -1.1002, -1.1490, -2.6938, 1.2983, 40.9867, 90.0485, 0, 1
1745407080.970, 2.811, 1.737, -1.1062, -1.1492, -2.6869, 1.2672, 41.0144, 90.0584, 0, 1
1745407081.050, 2.811, 1.728, -1.1123, -1.1493, -2.6799, 1.2174, 41.0521, 90.0865, 0, 1
1745407081.129, 2.811, 1.720, -1.1184, -1.1496, -2.6730, 1.1869, 41.0734, 90.1080, 0, 1
1745407081.209, 2.810, 1.710, -1.1242, -1.1498, -2.6663, 1.1485, 41.0967, 90.1413, 0, 1
1745407081.288, 2.811, 1.701, -1.1295, -1.1499, -2.6603, 1.1364, 41.1074, 90.1642, 0, 1
1745407081.368, 2.811, 1.692, -1.1337, -1.1501, -2.6555, 1.1376, 41.1335, 90.1662, 0, 1
1745407081.448, 2.811, 1.684, -1.1367, -1.1502, -2.6521, 1.1474, 41.1534, 90.1596, 0, 1
1745407081.527, 2.812, 1.677, -1.1386, -1.1502, -2.6499, 1.1388, 41.1653, 90.1714, 0, 1
1745407081.607, 2.813, 1.672, -1.1395, -1.1502, -2.6489, 1.1434, 41.1700, 90.1694, 0, 1
1745407081.687, 2.812, 1.669, -1.1396, -1.1503, -2.6488, 1.1586, 41.1790, 90.1489, 0, 1
1745407081.766, 2.813, 1.668, -1.1395, -1.1503, -2.6489, 1.1725, 41.1835, 90.1336, 0, 1
1745407081.846, 2.811, 1.668, -1.1395, -1.1503, -2.6488, 1.1777, 41.1837, 90.1260, 0, 1
1745407081.926, 2.810, 1.668, -1.1395, -1.1503, -2.6489, 1.1847, 41.1849, 90.1193, 0, 1
1745407082.005, 2.810, 1.668, -1.1395, -1.1503, -2.6489, 1.1911, 41.1863, 90.1122, 0, 1
1745407082.085, 2.810, 1.668, -1.1395, -1.1503, -2.6489, 1.1950, 41.1861, 90.1099, 0, 1
1745407082.165, 2.811, 1.668, -1.1395, -1.1503, -2.6489, 1.1996, 41.1858, 90.1057, 0, 1
1745407082.244, 2.811, 1.668, -1.1395, -1.1503, -2.6489, 1.2025, 41.1850, 90.1039, 0, 1
1745407082.324, 2.811, 1.668, -1.1394, -1.1503, -2.6489, 1.2048, 41.1844, 90.1034, 0, 1
1745407082.404, 2.810, 1.668, -1.1394, -1.1503, -2.6489, 1.2065, 41.1844, 90.1040, 0, 1
1745407082.483, 2.810, 1.668, -1.1395, -1.1504, -2.6489, 1.2070, 41.1847, 90.1080, 0, 1
1745407082.563, 2.811, 1.668, -1.1394, -1.1504, -2.6489, 1.2060, 41.1855, 90.1124, 0, 1
1745407082.643, 2.811, 1.667, -1.1394, -1.1503, -2.6489, 1.2067, 41.1838, 90.1161, 0, 1
1745407082.722, 2.811, 1.668, -1.1394, -1.1503, -2.6489, 1.2052, 41.1823, 90.1180, 0, 1
1745407082.802, 2.811, 1.668, -1.1394, -1.1504, -2.6489, 1.2055, 41.1799, 90.1171, 0, 1
1745407082.881, 2.810, 1.668, -1.1394, -1.1504, -2.6489, 1.2069, 41.1795, 90.1128, 0, 1
1745407082.961, 2.810, 1.668, -1.1394, -1.1504, -2.6489, 1.2084, 41.1796, 90.1089, 0, 1
1745407083.041, 2.812, 1.668, -1.1394, -1.1504, -2.6489, 1.2088, 41.1812, 90.1049, 0, 1
1745407083.120, 2.813, 1.668, -1.1394, -1.1504, -2.6489, 1.2079, 41.1834, 90.1040, 0, 1
1745407083.200, 2.813, 1.668, -1.1394, -1.1504, -2.6489, 1.2059, 41.1875, 90.1066, 0, 1
1745407083.280, 2.813, 1.668, -1.1394, -1.1504, -2.6489, 1.2028, 41.1910, 90.1104, 0, 1
1745407083.359, 2.812, 1.668, -1.1394, -1.1504, -2.6489, 1.2003, 41.1920, 90.1134, 0, 1
1745407083.439, 2.810, 1.668, -1.1394, -1.1504, -2.6489, 1.1968, 41.1927, 90.1166, 0, 1
1745407083.519, 2.809, 1.668, -1.1393, -1.1504, -2.6489, 1.1958, 41.1920, 90.1168, 0, 1
1745407083.598, 2.811, 1.668, -1.1393, -1.1504, -2.6489, 1.1939, 41.1915, 90.1171, 0, 1
1745407083.678, 2.810, 1.668, -1.1393, -1.1504, -2.6489, 1.1921, 41.1897, 90.1177, 0, 1
1745407083.758, 2.810, 1.668, -1.1393, -1.1504, -2.6489, 1.1923, 41.1891, 90.1186, 0, 1
1745407083.837, 2.811, 1.668, -1.1393, -1.1504, -2.6489, 1.1924, 41.1898, 90.1210, 0, 1
1745407083.917, 2.812, 1.668, -1.1393, -1.1504, -2.6489, 1.1913, 41.1916, 90.1249, 0, 1
1745407083.996, 2.812, 1.668, -1.1393, -1.1504, -2.6489, 1.1916, 41.1908, 90.1233, 0, 1
1745407084.076, 2.812, 1.668, -1.1393, -1.1504, -2.6489, 1.1924, 41.1903, 90.1207, 0, 1
1745407084.156, 2.812, 1.668, -1.1393, -1.1505, -2.6489, 1.1915, 41.1903, 90.1167, 0, 1
1745407084.235, 2.811, 1.668, -1.1393, -1.1505, -2.6489, 1.1918, 41.1893, 90.1097, 0, 1
1745407084.315, 2.810, 1.668, -1.1393, -1.1505, -2.6489, 1.1930, 41.1879, 90.1043, 0, 1
1745407084.395, 2.810, 1.668, -1.1393, -1.1505, -2.6489, 1.1939, 41.1873, 90.1021, 0, 1
1745407084.474, 2.809, 1.668, -1.1393, -1.1505, -2.6489, 1.1936, 41.1869, 90.1014, 0, 1
