Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode
1745406906.189, 2.309, 2.502, -0.9684, -1.1437, -3.5970, 0.4942, 39.6727, 89.9518, 0
1745406906.268, 2.308, 2.498, -0.9684, -1.1439, -3.5971, 0.4080, 39.6761, 90.0078, 0
1745406906.348, 2.309, 2.503, -0.9685, -1.1437, -3.5970, 0.3930, 39.6740, 90.0260, 0
1745406906.428, 2.309, 2.501, -0.9685, -1.1436, -3.5970, 0.4494, 39.6702, 89.9884, 0
1745406906.508, 2.309, 2.501, -0.9684, -1.1437, -3.5970, 0.4977, 39.6699, 89.9553, 0
1745406906.587, 2.309, 2.504, -0.9683, -1.1438, -3.5971, 0.5324, 39.6732, 89.9379, 0
1745406906.667, 2.309, 2.498, -0.9684, -1.1437, -3.5970, 0.5186, 39.6825, 89.9466, 0
1745406906.746, 2.309, 2.502, -0.9682, -1.1438, -3.5972, 0.5497, 39.6851, 89.9080, 0
1745406906.826, 2.310, 2.504, -0.9683, -1.1439, -3.5971, 0.5669, 39.6896, 89.8951, 0
1745406906.906, 2.310, 2.504, -0.9682, -1.1439, -3.5972, 0.5863, 39.6910, 89.8806, 0
1745406906.985, 2.309, 2.503, -0.9681, -1.1439, -3.5972, 0.6011, 39.6918, 89.8630, 0
1745406907.065, 2.310, 2.503, -0.9681, -1.1440, -3.5972, 0.5720, 39.6881, 89.8777, 0
1745406907.145, 2.311, 2.499, -0.9683, -1.1441, -3.5974, 0.5699, 39.6934, 89.8863, 0
1745406907.224, 2.309, 2.498, -0.9681, -1.1439, -3.5973, 0.5373, 39.6907, 89.9001, 0
1745406907.304, 2.309, 2.498, -0.9682, -1.1439, -3.5972, 0.4892, 39.6856, 89.9422, 0
1745406907.384, 2.309, 2.497, -0.9682, -1.1439, -3.5972, 0.4878, 39.6857, 89.9345, 0
1745406907.463, 2.309, 2.499, -0.9684, -1.1441, -3.5973, 0.4241, 39.6846, 89.9841, 0
1745406907.543, 2.310, 2.498, -0.9683, -1.1436, -3.5970, 0.4630, 39.6846, 89.9604, 0
1745406907.622, 2.309, 2.498, -0.9681, -1.1439, -3.5972, 0.5008, 39.6813, 89.9269, 0
1745406907.702, 2.309, 2.498, -0.9683, -1.1439, -3.5972, 0.4623, 39.6872, 89.9472, 0
1745406907.782, 2.309, 2.498, -0.9682, -1.1438, -3.5970, 0.4578, 39.6842, 89.9484, 0
1745406907.861, 2.308, 2.502, -0.9686, -1.1440, -3.5973, 0.4349, 39.6823, 89.9604, 0
1745406907.941, 2.309, 2.503, -0.9682, -1.1437, -3.5970, 0.4714, 39.6806, 89.9261, 0
1745406908.021, 2.309, 2.503, -0.9686, -1.1440, -3.5972, 0.4144, 39.6843, 89.9735, 0
1745406908.100, 2.309, 2.503, -0.9682, -1.1437, -3.5971, 0.4540, 39.6771, 89.9402, 0
1745406908.180, 2.309, 2.498, -0.9683, -1.1437, -3.5971, 0.4550, 39.6747, 89.9464, 0
1745406908.260, 2.309, 2.499, -0.9684, -1.1436, -3.5969, 0.4339, 39.6678, 89.9695, 0
1745406908.339, 2.309, 2.498, -0.9690, -1.1444, -3.5973, 0.4722, 39.6962, 89.9622, 0
1745406908.419, 2.310, 2.504, -0.9684, -1.1436, -3.5970, 0.4475, 39.6869, 89.9692, 0
1745406908.499, 2.310, 2.504, -0.9684, -1.1437, -3.5969, 0.4460, 39.6816, 89.9756, 0
1745406908.578, 2.309, 2.502, -0.9687, -1.1441, -3.5972, 0.4207, 39.6781, 89.9919, 0
1745406908.658, 2.309, 2.502, -0.9684, -1.1437, -3.5970, 0.4222, 39.6752, 89.9971, 0
1745406908.737, 2.309, 2.498, -0.9686, -1.1438, -3.5971, 0.4433, 39.6755, 89.9811, 0
1745406908.817, 2.309, 2.499, -0.9683, -1.1437, -3.5970, 0.4784, 39.6740, 89.9527, 0
1745406908.897, 2.309, 2.499, -0.9687, -1.1438, -3.5971, 0.4567, 39.6802, 89.9765, 0
1745406908.976, 2.309, 2.497, -0.9687, -1.1440, -3.5971, 0.4089, 39.6763, 90.0037, 0
1745406909.056, 2.309, 2.503, -0.9685, -1.1435, -3.5969, 0.4514, 39.6714, 89.9638, 0
1745406909.136, 2.309, 2.502, -0.9685, -1.1436, -3.5969, 0.4582, 39.6727, 89.9650, 0
1745406909.215, 2.309, 2.497, -0.9687, -1.1439, -3.5970, 0.4714, 39.6776, 89.9548, 0
1745406909.295, 2.309, 2.497, -0.9685, -1.1436, -3.5970, 0.4624, 39.6751, 89.9522, 0
1745406909.375, 2.310, 2.498, -0.9684, -1.1436, -3.5969, 0.5009, 39.6770, 89.9273, 0
1745406909.454, 2.309, 2.504, -0.9686, -1.1440, -3.5973, 0.5013, 39.6815, 89.9236, 0
1745406909.534, 2.309, 2.499, -0.9684, -1.1437, -3.5970, 0.4856, 39.6884, 89.9284, 0
1745406909.614, 2.309, 2.498, -0.9685, -1.1437, -3.5970, 0.4858, 39.6883, 89.9349, 0
1745406909.693, 2.309, 2.498, -0.9684, -1.1436, -3.5970, 0.4632, 39.6806, 89.9467, 0
1745406909.773, 2.310, 2.498, -0.9687, -1.1440, -3.5972, 0.4226, 39.6797, 89.9766, 0
1745406909.852, 2.310, 2.503, -0.9686, -1.1436, -3.5968, 0.3833, 39.6742, 89.9993, 0
1745406909.932, 2.310, 2.497, -0.9688, -1.1437, -3.5970, 0.4075, 39.6758, 89.9823, 0
1745406910.012, 2.311, 2.497, -0.9689, -1.1438, -3.5971, 0.4151, 39.6696, 89.9806, 0
1745406910.092, 2.311, 2.502, -0.9686, -1.1437, -3.5969, 0.4054, 39.6630, 89.9755, 0
1745406910.171, 2.310, 2.497, -0.9687, -1.1436, -3.5968, 0.3567, 39.6582, 90.0028, 0
1745406910.251, 2.309, 2.504, -0.9688, -1.1434, -3.5968, 0.3834, 39.6520, 89.9922, 0
1745406910.330, 2.309, 2.498, -0.9688, -1.1435, -3.5968, 0.3906, 39.6545, 89.9896, 0
1745406910.410, 2.308, 2.498, -0.9687, -1.1434, -3.5968, 0.4081, 39.6567, 89.9836, 0
1745406910.490, 2.308, 2.502, -0.9687, -1.1435, -3.5968, 0.4441, 39.6633, 89.9663, 0
1745406910.569, 2.309, 2.503, -0.9688, -1.1438, -3.5970, 0.4500, 39.6689, 89.9495, 0
1745406910.649, 2.310, 2.497, -0.9690, -1.1438, -3.5969, 0.3918, 39.6737, 89.9993, 0
1745406910.729, 2.309, 2.498, -0.9687, -1.1434, -3.5966, 0.3492, 39.6699, 90.0288, 0
1745406910.808, 2.310, 2.498, -0.9689, -1.1435, -3.5967, 0.3376, 39.6639, 90.0256, 0
1745406910.888, 2.310, 2.502, -0.9691, -1.1435, -3.5967, 0.3678, 39.6632, 89.9991, 0
1745406910.968, 2.311, 2.502, -0.9690, -1.1438, -3.5968, 0.3302, 39.6597, 90.0148, 0
1745406911.047, 2.309, 2.503, -0.9689, -1.1433, -3.5966, 0.3326, 39.6595, 90.0086, 0
1745406911.127, 2.309, 2.503, -0.9690, -1.1434, -3.5966, 0.3154, 39.6573, 90.0163, 0
1745406911.207, 2.309, 2.503, -0.9691, -1.1434, -3.5966, 0.3102, 39.6584, 90.0192, 0
1745406911.286, 2.309, 2.503, -0.9692, -1.1435, -3.5967, 0.3397, 39.6601, 89.9988, 0
1745406911.366, 2.309, 2.499, -0.9691, -1.1433, -3.5965, 0.3432, 39.6575, 90.0060, 0
1745406911.445, 2.310, 2.501, -0.9690, -1.1433, -3.5966, 0.3958, 39.6635, 89.9685, 0
1745406911.525, 2.310, 2.498, -0.9690, -1.1434, -3.5967, 0.4428, 39.6773, 89.9486, 0
1745406911.605, 2.310, 2.498, -0.9693, -1.1439, -3.5970, 0.4698, 39.7081, 89.9433, 0
1745406911.684, 2.310, 2.505, -0.9690, -1.1434, -3.5965, 0.4005, 39.7101, 89.9960, 0
1745406911.764, 2.309, 2.502, -0.9690, -1.1432, -3.5966, 0.4867, 39.7055, 89.9351, 0
1745406911.844, 2.308, 2.502, -0.9692, -1.1437, -3.5968, 0.4504, 39.7002, 89.9608, 0
1745406911.923, 2.309, 2.499, -0.9690, -1.1434, -3.5966, 0.3930, 39.6901, 89.9919, 0
1745406912.003, 2.309, 2.499, -0.9693, -1.1435, -3.5966, 0.3434, 39.6888, 90.0220, 0
1745406912.083, 2.310, 2.502, -0.9692, -1.1435, -3.5966, 0.3496, 39.6795, 90.0100, 0
1745406912.162, 2.310, 2.499, -0.9693, -1.1434, -3.5966, 0.3806, 39.6789, 89.9913, 0
1745406912.242, 2.308, 2.497, -0.9693, -1.1434, -3.5966, 0.3542, 39.6719, 90.0057, 0
1745406912.323, 2.309, 2.502, -0.9692, -1.1430, -3.5964, 0.3711, 39.6628, 90.0048, 0
1745406912.521, 2.308, 2.503, -0.9691, -1.1432, -3.5965, 0.4797, 39.6727, 89.9242, 0
1745406912.600, 2.308, 2.503, -0.9691, -1.1432, -3.5964, 0.4377, 39.6646, 89.9479, 0
1745406912.680, 2.308, 2.505, -0.9691, -1.1433, -3.5965, 0.4322, 39.6743, 89.9447, 0
1745406912.760, 2.309, 2.499, -0.9694, -1.1435, -3.5966, 0.3756, 39.6755, 89.9906, 0
1745406912.839, 2.310, 2.497, -0.9692, -1.1430, -3.5964, 0.4198, 39.6693, 89.9510, 0
1745406912.919, 2.310, 2.497, -0.9691, -1.1431, -3.5964, 0.4261, 39.6653, 89.9456, 0
1745406912.999, 2.310, 2.497, -0.9692, -1.1433, -3.5965, 0.3917, 39.6648, 89.9790, 0
1745406913.078, 2.309, 2.502, -0.9698, -1.1441, -3.5968, 0.4222, 39.7081, 89.9791, 0
1745406913.158, 2.310, 2.503, -0.9691, -1.1430, -3.5963, 0.3820, 39.6850, 89.9806, 0
1745406913.238, 2.309, 2.499, -0.9694, -1.1434, -3.5965, 0.3775, 39.6808, 89.9761, 0
1745406913.317, 2.308, 2.498, -0.9693, -1.1431, -3.5963, 0.3519, 39.6754, 90.0042, 0
1745406913.397, 2.308, 2.498, -0.9696, -1.1434, -3.5964, 0.3452, 39.6753, 90.0036, 0
1745406913.476, 2.310, 2.505, -0.9695, -1.1431, -3.5963, 0.2870, 39.6661, 90.0413, 0
1745406913.556, 2.309, 2.498, -0.9695, -1.1430, -3.5962, 0.3239, 39.6615, 90.0103, 0
1745406913.636, 2.309, 2.497, -0.9695, -1.1429, -3.5962, 0.3745, 39.6597, 89.9745, 0
1745406913.715, 2.310, 2.504, -0.9693, -1.1430, -3.5962, 0.4154, 39.6606, 89.9383, 0
1745406913.795, 2.310, 2.504, -0.9692, -1.1431, -3.5965, 0.4611, 39.6658, 89.9108, 0
1745406913.875, 2.308, 2.498, -0.9693, -1.1432, -3.5963, 0.4116, 39.6692, 89.9470, 0
1745406913.954, 2.309, 2.504, -0.9695, -1.1433, -3.5965, 0.4224, 39.6698, 89.9384, 0
1745406914.034, 2.310, 2.502, -0.9693, -1.1431, -3.5964, 0.4590, 39.6708, 89.9174, 0
1745406914.114, 2.310, 2.497, -0.9694, -1.1434, -3.5965, 0.4344, 39.6803, 89.9353, 0
1745406914.193, 2.310, 2.497, -0.9693, -1.1432, -3.5964, 0.4121, 39.6757, 89.9472, 0
1745406914.273, 2.308, 2.503, -0.9692, -1.1431, -3.5964, 0.4200, 39.6700, 89.9345, 0
1745406914.352, 2.310, 2.503, -0.9693, -1.1432, -3.5964, 0.3888, 39.6745, 89.9608, 0
1745406914.432, 2.310, 2.502, -0.9694, -1.1432, -3.5963, 0.3291, 39.6650, 90.0111, 0
1745406914.512, 2.310, 2.503, -0.9695, -1.1430, -3.5962, 0.3035, 39.6629, 90.0388, 0
1745406914.592, 2.310, 2.503, -0.9693, -1.1430, -3.5963, 0.3655, 39.6565, 89.9936, 0
1745406914.671, 2.310, 2.504, -0.9696, -1.1433, -3.5964, 0.3909, 39.6679, 89.9758, 0
1745406914.751, 2.309, 2.497, -0.9694, -1.1433, -3.5965, 0.3553, 39.6638, 89.9885, 0
1745406914.830, 2.309, 2.498, -0.9694, -1.1430, -3.5962, 0.3723, 39.6648, 89.9875, 0
1745406914.910, 2.310, 2.502, -0.9695, -1.1428, -3.5962, 0.3852, 39.6693, 89.9704, 0
1745406914.990, 2.310, 2.502, -0.9692, -1.1431, -3.5963, 0.4265, 39.6751, 89.9370, 0
1745406915.069, 2.310, 2.504, -0.9695, -1.1434, -3.5964, 0.4066, 39.6761, 89.9530, 0
1745406915.149, 2.309, 2.503, -0.9694, -1.1431, -3.5963, 0.4094, 39.6722, 89.9508, 0
1745406915.229, 2.309, 2.502, -0.9696, -1.1432, -3.5964, 0.3968, 39.6724, 89.9624, 0
1745406915.308, 2.309, 2.502, -0.9694, -1.1431, -3.5963, 0.3903, 39.6705, 89.9599, 0
1745406915.388, 2.309, 2.497, -0.9693, -1.1430, -3.5963, 0.4309, 39.6745, 89.9309, 0
1745406915.468, 2.309, 2.498, -0.9693, -1.1430, -3.5964, 0.4769, 39.6723, 89.8921, 0
1745406915.547, 2.309, 2.502, -0.9696, -1.1435, -3.5965, 0.4037, 39.6693, 89.9447, 0
1745406915.627, 2.310, 2.499, -0.9693, -1.1430, -3.5962, 0.3960, 39.6705, 89.9409, 0
1745406915.707, 2.308, 2.499, -0.9693, -1.1430, -3.5962, 0.4555, 39.6778, 89.9080, 0
1745406915.786, 2.308, 2.502, -0.9695, -1.1434, -3.5966, 0.4469, 39.6831, 89.9078, 0
1745406915.866, 2.310, 2.499, -0.9695, -1.1433, -3.5965, 0.4447, 39.6817, 89.9104, 0
1745406915.945, 2.310, 2.502, -0.9694, -1.1432, -3.5964, 0.4271, 39.6828, 89.9230, 0
1745406916.025, 2.309, 2.501, -0.9695, -1.1433, -3.5966, 0.4312, 39.6857, 89.9200, 0
1745406916.105, 2.308, 2.501, -0.9695, -1.1434, -3.5965, 0.3987, 39.6863, 89.9361, 0
1745406916.184, 2.308, 2.503, -0.9694, -1.1430, -3.5962, 0.4006, 39.6826, 89.9311, 0
1745406916.264, 2.309, 2.499, -0.9693, -1.1430, -3.5963, 0.4176, 39.6761, 89.9181, 0
1745406916.344, 2.309, 2.502, -0.9696, -1.1433, -3.5966, 0.4229, 39.6739, 89.9209, 0
1745406916.423, 2.309, 2.497, -0.9694, -1.1431, -3.5962, 0.3776, 39.6865, 89.9611, 0
1745406916.503, 2.310, 2.497, -0.9694, -1.1429, -3.5962, 0.3981, 39.6848, 89.9417, 0
1745406916.582, 2.310, 2.503, -0.9694, -1.1431, -3.5963, 0.3919, 39.6805, 89.9469, 0
1745406916.662, 2.310, 2.498, -0.9695, -1.1430, -3.5962, 0.3592, 39.6783, 89.9787, 0
1745406916.742, 2.309, 2.502, -0.9697, -1.1433, -3.5964, 0.3606, 39.6771, 89.9709, 0
1745406916.821, 2.309, 2.502, -0.9694, -1.1429, -3.5962, 0.3990, 39.6728, 89.9494, 0
1745406916.901, 2.310, 2.502, -0.9696, -1.1433, -3.5964, 0.3880, 39.6727, 89.9580, 0
1745406916.981, 2.310, 2.496, -0.9694, -1.1430, -3.5963, 0.3860, 39.6722, 89.9522, 0
1745406917.060, 2.310, 2.498, -0.9695, -1.1429, -3.5961, 0.3922, 39.6672, 89.9419, 0
1745406917.140, 2.310, 2.502, -0.9696, -1.1432, -3.5964, 0.3634, 39.6710, 89.9584, 0
1745406917.220, 2.310, 2.498, -0.9696, -1.1431, -3.5963, 0.3465, 39.6617, 89.9543, 0
1745406917.299, 2.310, 2.498, -0.9696, -1.1429, -3.5960, 0.3803, 39.6631, 89.9382, 0
1745406917.379, 2.310, 2.498, -0.9694, -1.1430, -3.5962, 0.3964, 39.6665, 89.9215, 0
1745406917.459, 2.310, 2.503, -0.9694, -1.1430, -3.5962, 0.4441, 39.6753, 89.8910, 0
1745406917.538, 2.309, 2.504, -0.9695, -1.1431, -3.5963, 0.4070, 39.6756, 89.9212, 0
1745406917.618, 2.309, 2.505, -0.9696, -1.1432, -3.5963, 0.3795, 39.6781, 89.9396, 0
1745406917.698, 2.309, 2.505, -0.9695, -1.1429, -3.5961, 0.4011, 39.6791, 89.9323, 0
1745406917.777, 2.309, 2.503, -0.9697, -1.1432, -3.5964, 0.3795, 39.6758, 89.9430, 0
1745406917.857, 2.310, 2.505, -0.9699, -1.1436, -3.5964, 0.3502, 39.6768, 89.9848, 0
1745406917.936, 2.308, 2.504, -0.9696, -1.1429, -3.5960, 0.3276, 39.6767, 89.9992, 0
1745406918.016, 2.310, 2.499, -0.9697, -1.1428, -3.5960, 0.3098, 39.6661, 89.9953, 0
1745406918.096, 2.310, 2.499, -0.9696, -1.1427, -3.5961, 0.3725, 39.6701, 89.9435, 0
1745406918.176, 2.308, 2.499, -0.9696, -1.1429, -3.5961, 0.3724, 39.6661, 89.9357, 0
1745406918.255, 2.309, 2.502, -0.9698, -1.1431, -3.5961, 0.3638, 39.6683, 89.9465, 0
1745406918.335, 2.310, 2.498, -0.9696, -1.1428, -3.5961, 0.3655, 39.6591, 89.9426, 0
1745406918.415, 2.310, 2.498, -0.9698, -1.1431, -3.5961, 0.3810, 39.6645, 89.9461, 0
1745406918.494, 2.310, 2.498, -0.9696, -1.1428, -3.5959, 0.3624, 39.6656, 89.9620, 0
1745406918.574, 2.308, 2.503, -0.9697, -1.1428, -3.5961, 0.4248, 39.6720, 89.9100, 0
1745406918.653, 2.309, 2.498, -0.9696, -1.1429, -3.5961, 0.4188, 39.6698, 89.9100, 0
1745406918.733, 2.309, 2.502, -0.9697, -1.1429, -3.5961, 0.3836, 39.6696, 89.9273, 0
1745406918.813, 2.310, 2.502, -0.9696, -1.1428, -3.5961, 0.3938, 39.6671, 89.9166, 0
1745406918.892, 2.310, 2.502, -0.9699, -1.1431, -3.5961, 0.3274, 39.6705, 89.9580, 0
1745406918.972, 2.309, 2.502, -0.9697, -1.1428, -3.5962, 0.3154, 39.6656, 89.9579, 0
1745406919.052, 2.310, 2.503, -0.9696, -1.1428, -3.5960, 0.3448, 39.6615, 89.9469, 0
1745406919.131, 2.309, 2.498, -0.9701, -1.1431, -3.5960, 0.2932, 39.6647, 89.9786, 0
1745406919.211, 2.309, 2.497, -0.9698, -1.1426, -3.5958, 0.2736, 39.6557, 89.9942, 0
1745406919.291, 2.309, 2.497, -0.9698, -1.1427, -3.5959, 0.2977, 39.6532, 89.9690, 0
1745406919.370, 2.310, 2.502, -0.9699, -1.1427, -3.5959, 0.3295, 39.6527, 89.9497, 0
1745406919.450, 2.308, 2.499, -0.9700, -1.1430, -3.5961, 0.3639, 39.6601, 89.9267, 0
1745406919.649, 2.309, 2.503, -0.9699, -1.1427, -3.5958, 0.3087, 39.6569, 89.9663, 0
1745406919.728, 2.309, 2.499, -0.9702, -1.1429, -3.5960, 0.2288, 39.6563, 90.0157, 0
1745406919.808, 2.308, 2.505, -0.9700, -1.1426, -3.5958, 0.2663, 39.6469, 89.9951, 0
1745406919.888, 2.308, 2.505, -0.9702, -1.1428, -3.5958, 0.3053, 39.6491, 89.9752, 0
1745406919.968, 2.308, 2.496, -0.9701, -1.1427, -3.5958, 0.3162, 39.6547, 89.9525, 0
1745406920.047, 2.309, 2.503, -0.9699, -1.1426, -3.5958, 0.3418, 39.6548, 89.9323, 0
1745406920.246, 2.309, 2.498, -0.9700, -1.1430, -3.5960, 0.3894, 39.6600, 89.9041, 0
1745406920.326, 2.308, 2.497, -0.9702, -1.1430, -3.5961, 0.3622, 39.6611, 89.9266, 0
1745406920.406, 2.310, 2.504, -0.9700, -1.1425, -3.5958, 0.3611, 39.6609, 89.9331, 0
1745406920.605, 2.308, 2.497, -0.9699, -1.1426, -3.5958, 0.4465, 39.6642, 89.8799, 0
1745406920.804, 2.309, 2.503, -0.9699, -1.1426, -3.5958, 0.3432, 39.6632, 89.9485, 0
1745406921.003, 2.309, 2.497, -0.9701, -1.1429, -3.5960, 0.3671, 39.6653, 89.9242, 0
1745406923.372, 2.310, 2.503, -0.9699, -1.1427, -3.5960, 0.3851, 39.6640, 89.9105, 0
1745406923.452, 2.310, 2.503, -0.9703, -1.1430, -3.5960, 0.3205, 39.6660, 89.9577, 0
1745406923.532, 2.308, 2.503, -0.9701, -1.1429, -3.5960, 0.2975, 39.6649, 89.9646, 0
1745406923.611, 2.308, 2.505, -0.9700, -1.1427, -3.5958, 0.2743, 39.6614, 89.9771, 0
1745406923.691, 2.308, 2.505, -0.9702, -1.1427, -3.5958, 0.2817, 39.6624, 89.9761, 0
1745406923.771, 2.308, 2.497, -0.9700, -1.1427, -3.5958, 0.2977, 39.6576, 89.9560, 0
