Timestamp, Distance_2(Z), Distance_3(X), X, Y, Z, Roll, Yaw, Pitch, CalibrationMode, IsValid
1745404948.847, 2.917, 3.526, 0.1467, -1.1311, -3.9925, 0.0800, 36.2727, 91.6088, 0, 1
1745404948.927, 2.919, 3.521, 0.1430, -1.1313, -3.9879, 0.1205, 36.3010, 91.6007, 0, 1
1745404949.007, 2.921, 3.515, 0.1394, -1.1315, -3.9834, 0.1679, 36.3049, 91.5929, 0, 1
1745404949.086, 2.920, 3.508, 0.1360, -1.1316, -3.9790, 0.2033, 36.2970, 91.5950, 0, 1
1745404949.166, 2.919, 3.503, 0.1327, -1.1318, -3.9748, 0.2221, 36.2968, 91.6038, 0, 1
1745404949.246, 2.917, 3.497, 0.1294, -1.1320, -3.9706, 0.2226, 36.3021, 91.6091, 0, 1
1745404949.325, 2.917, 3.492, 0.1262, -1.1322, -3.9663, 0.2187, 36.3153, 91.6105, 0, 1
1745404949.405, 2.916, 3.486, 0.1228, -1.1323, -3.9619, 0.2061, 36.3511, 91.6180, 0, 1
1745404949.485, 2.916, 3.481, 0.1194, -1.1325, -3.9575, 0.2109, 36.3695, 91.6210, 0, 1
1745404949.564, 2.918, 3.475, 0.1161, -1.1327, -3.9532, 0.2048, 36.3838, 91.6216, 0, 1
1745404949.644, 2.918, 3.469, 0.1127, -1.1328, -3.9488, 0.1951, 36.4013, 91.6206, 0, 1
1745404949.724, 2.918, 3.464, 0.1094, -1.1330, -3.9444, 0.1746, 36.4397, 91.6238, 0, 1
1745404949.803, 2.917, 3.458, 0.1060, -1.1332, -3.9401, 0.1531, 36.4776, 91.6165, 0, 1
1745404949.883, 2.918, 3.452, 0.1026, -1.1333, -3.9356, 0.1115, 36.5463, 91.6116, 0, 1
1745404949.962, 2.916, 3.446, 0.0992, -1.1334, -3.9312, 0.0922, 36.6149, 91.5965, 0, 1
1745404950.042, 2.918, 3.440, 0.0959, -1.1336, -3.9269, 0.0946, 36.6883, 91.5790, 0, 1
1745404950.122, 2.920, 3.433, 0.0926, -1.1338, -3.9228, 0.1150, 36.7494, 91.5504, 0, 1
1745404950.201, 2.921, 3.427, 0.0896, -1.1339, -3.9191, 0.1408, 36.8040, 91.5310, 0, 1
1745404950.281, 2.922, 3.421, 0.0873, -1.1340, -3.9163, 0.1672, 36.8452, 91.5164, 0, 1
1745404950.361, 2.924, 3.416, 0.0856, -1.1341, -3.9142, 0.1869, 36.8747, 91.5151, 0, 1
1745404950.440, 2.924, 3.413, 0.0845, -1.1342, -3.9128, 0.1963, 36.8915, 91.5228, 0, 1
1745404950.520, 2.922, 3.409, 0.0841, -1.1342, -3.9122, 0.1968, 36.9014, 91.5370, 0, 1
1745404950.600, 2.921, 3.408, 0.0840, -1.1341, -3.9122, 0.1920, 36.9035, 91.5466, 0, 1
1745404950.679, 2.921, 3.407, 0.0840, -1.1342, -3.9121, 0.1878, 36.9005, 91.5593, 0, 1
1745404950.759, 2.919, 3.407, 0.0840, -1.1341, -3.9122, 0.1829, 36.9005, 91.5711, 0, 1
1745404950.839, 2.919, 3.407, 0.0840, -1.1342, -3.9122, 0.1773, 36.8982, 91.5819, 0, 1
1745404950.918, 2.919, 3.407, 0.0840, -1.1342, -3.9122, 0.1677, 36.8968, 91.5959, 0, 1
1745404950.998, 2.919, 3.407, 0.0840, -1.1342, -3.9122, 0.1588, 36.8933, 91.6081, 0, 1
1745404951.077, 2.919, 3.408, 0.0840, -1.1342, -3.9123, 0.1505, 36.8905, 91.6177, 0, 1
1745404951.157, 2.920, 3.408, 0.0840, -1.1342, -3.9123, 0.1437, 36.8871, 91.6243, 0, 1
1745404951.237, 2.920, 3.408, 0.0840, -1.1342, -3.9123, 0.1391, 36.8844, 91.6312, 0, 1
1745404951.316, 2.921, 3.409, 0.0840, -1.1342, -3.9123, 0.1416, 36.8821, 91.6308, 0, 1
1745404951.396, 2.923, 3.410, 0.0840, -1.1342, -3.9123, 0.1441, 36.8813, 91.6299, 0, 1
1745404951.476, 2.923, 3.409, 0.0840, -1.1342, -3.9123, 0.1464, 36.8795, 91.6303, 0, 1
1745404951.555, 2.922, 3.408, 0.0840, -1.1342, -3.9123, 0.1442, 36.8799, 91.6336, 0, 1
1745404951.635, 2.920, 3.408, 0.0840, -1.1342, -3.9124, 0.1444, 36.8811, 91.6335, 0, 1
1745404951.715, 2.920, 3.407, 0.0840, -1.1343, -3.9124, 0.1440, 36.8812, 91.6357, 0, 1
1745404951.794, 2.919, 3.407, 0.0840, -1.1343, -3.9124, 0.1452, 36.8818, 91.6357, 0, 1
1745404951.874, 2.918, 3.407, 0.0840, -1.1343, -3.9124, 0.1447, 36.8835, 91.6362, 0, 1
1745404951.954, 2.917, 3.407, 0.0840, -1.1343, -3.9125, 0.1486, 36.8834, 91.6347, 0, 1
1745404952.033, 2.917, 3.407, 0.0839, -1.1343, -3.9125, 0.1505, 36.8828, 91.6344, 0, 1
1745404952.113, 2.918, 3.407, 0.0840, -1.1342, -3.9125, 0.1473, 36.8832, 91.6378, 0, 1
1745404952.192, 2.918, 3.406, 0.0840, -1.1343, -3.9126, 0.1421, 36.8822, 91.6436, 0, 1
1745404952.272, 2.918, 3.407, 0.0840, -1.1343, -3.9126, 0.1376, 36.8844, 91.6524, 0, 1
1745404952.352, 2.918, 3.407, 0.0844, -1.1342, -3.9131, 0.1318, 36.8832, 91.6591, 0, 1
1745404952.431, 2.920, 3.407, 0.0855, -1.1342, -3.9144, 0.1207, 36.8779, 91.6733, 0, 1
1745404952.511, 2.919, 3.408, 0.0875, -1.1341, -3.9169, 0.0995, 36.8572, 91.6983, 0, 1
1745404952.591, 2.918, 3.409, 0.0908, -1.1340, -3.9210, 0.0839, 36.8192, 91.7207, 0, 1
1745404952.670, 2.919, 3.412, 0.0955, -1.1339, -3.9270, 0.0793, 36.7662, 91.7372, 0, 1
1745404952.750, 2.919, 3.418, 0.1012, -1.1336, -3.9343, 0.0835, 36.7098, 91.7652, 0, 1
1745404952.830, 2.917, 3.423, 0.1075, -1.1333, -3.9423, 0.0955, 36.6524, 91.7706, 0, 1
1745404952.909, 2.917, 3.431, 0.1139, -1.1330, -3.9507, 0.1262, 36.6088, 91.7700, 0, 1
1745404952.989, 2.917, 3.442, 0.1200, -1.1327, -3.9587, 0.1617, 36.5710, 91.7604, 0, 1
1745404953.069, 2.915, 3.452, 0.1259, -1.1324, -3.9664, 0.1739, 36.5443, 91.7526, 0, 1
1745404953.148, 2.916, 3.463, 0.1318, -1.1322, -3.9739, 0.1500, 36.5135, 91.7344, 0, 1
1745404953.228, 2.917, 3.474, 0.1376, -1.1319, -3.9812, 0.1074, 36.4664, 91.7418, 0, 1
1745404953.308, 2.918, 3.485, 0.1435, -1.1316, -3.9887, 0.0556, 36.4049, 91.7372, 0, 1
1745404953.387, 2.919, 3.494, 0.1496, -1.1314, -3.9964, -0.0014, 36.3279, 91.7445, 0, 1
1745404953.467, 2.921, 3.503, 0.1557, -1.1311, -4.0042, -0.0293, 36.2362, 91.7519, 0, 1
1745404953.546, 2.921, 3.513, 0.1617, -1.1307, -4.0120, -0.0213, 36.1393, 91.7619, 0, 1
1745404953.626, 2.919, 3.522, 0.1676, -1.1304, -4.0199, 0.0157, 36.0499, 91.7580, 0, 1
1745404953.706, 2.918, 3.532, 0.1735, -1.1303, -4.0278, 0.0377, 35.9707, 91.7727, 0, 1
1745404953.785, 2.916, 3.543, 0.1793, -1.1300, -4.0356, 0.0729, 35.9072, 91.7675, 0, 1
1745404953.865, 2.915, 3.553, 0.1851, -1.1295, -4.0433, 0.0868, 35.8577, 91.7723, 0, 1
1745404953.945, 2.914, 3.563, 0.1910, -1.1294, -4.0512, 0.1004, 35.8181, 91.7571, 0, 1
1745404954.024, 2.913, 3.573, 0.1968, -1.1291, -4.0590, 0.1068, 35.7777, 91.7379, 0, 1
1745404954.104, 2.913, 3.582, 0.2026, -1.1285, -4.0667, 0.1321, 35.7366, 91.6905, 0, 1
1745404954.184, 2.912, 3.593, 0.2079, -1.1281, -4.0736, 0.1200, 35.7015, 91.6679, 0, 1
1745404954.263, 2.911, 3.603, 0.2122, -1.1279, -4.0793, 0.1111, 35.6631, 91.6379, 0, 1
1745404954.343, 2.912, 3.613, 0.2154, -1.1276, -4.0834, 0.0965, 35.6323, 91.6256, 0, 1
1745404954.423, 2.913, 3.623, 0.2174, -1.1275, -4.0860, 0.0783, 35.6174, 91.6196, 0, 1
1745404954.502, 2.914, 3.630, 0.2184, -1.1276, -4.0872, 0.0571, 35.6089, 91.6293, 0, 1
1745404954.582, 2.915, 3.634, 0.2186, -1.1277, -4.0875, 0.0544, 35.6085, 91.6337, 0, 1
1745404954.662, 2.915, 3.636, 0.2185, -1.1277, -4.0875, 0.0548, 35.6124, 91.6327, 0, 1
1745404954.741, 2.914, 3.635, 0.2185, -1.1277, -4.0875, 0.0534, 35.6160, 91.6321, 0, 1
1745404954.821, 2.913, 3.635, 0.2185, -1.1277, -4.0875, 0.0511, 35.6200, 91.6305, 0, 1
1745404954.900, 2.912, 3.635, 0.2186, -1.1277, -4.0875, 0.0521, 35.6258, 91.6258, 0, 1
1745404954.980, 2.912, 3.634, 0.2186, -1.1278, -4.0875, 0.0552, 35.6312, 91.6225, 0, 1
1745404955.060, 2.911, 3.635, 0.2185, -1.1278, -4.0874, 0.0596, 35.6370, 91.6198, 0, 1
1745404955.139, 2.913, 3.635, 0.2186, -1.1278, -4.0874, 0.0629, 35.6411, 91.6169, 0, 1
1745404955.219, 2.912, 3.635, 0.2185, -1.1278, -4.0874, 0.0671, 35.6447, 91.6154, 0, 1
1745404955.299, 2.912, 3.635, 0.2185, -1.1277, -4.0873, 0.0706, 35.6458, 91.6142, 0, 1
1745404955.378, 2.911, 3.636, 0.2185, -1.1277, -4.0873, 0.0749, 35.6469, 91.6095, 0, 1
1745404955.458, 2.910, 3.636, 0.2185, -1.1277, -4.0873, 0.0783, 35.6471, 91.6068, 0, 1
1745404955.538, 2.908, 3.635, 0.2185, -1.1276, -4.0873, 0.0812, 35.6489, 91.6064, 0, 1
1745404955.617, 2.909, 3.634, 0.2185, -1.1276, -4.0872, 0.0831, 35.6490, 91.6071, 0, 1
1745404955.697, 2.911, 3.634, 0.2185, -1.1276, -4.0873, 0.0835, 35.6493, 91.6093, 1, 1
1745404955.777, 2.912, 3.634, 0.2186, -1.1276, -4.0872, 0.0817, 35.6496, 91.6142, 1, 1
1745404955.856, 2.912, 3.634, 0.2185, -1.1276, -4.0872, 0.0820, 35.6502, 91.6172, 1, 1
1745404955.936, 2.914, 3.634, 0.2185, -1.1276, -4.0872, 0.0815, 35.6511, 91.6186, 1, 1
1745404975.469, 3.048, 3.721, 0.3802, -1.1247, -4.0638, 0.1060, 36.6480, 91.6026, 0, 1
1745404981.285, 3.585, 4.019, 0.9954, -1.1146, -3.9350, 0.4317, 40.5253, 91.4763, 1, 1
1745404981.363, 3.585, 4.019, 0.9954, -1.1146, -3.9350, 0.4331, 40.5245, 91.4741, 1, 1
1745404981.442, 3.586, 4.019, 0.9954, -1.1146, -3.9350, 0.4322, 40.5237, 91.4755, 1, 1
1745404981.522, 3.586, 4.019, 0.9954, -1.1146, -3.9350, 0.4344, 40.5232, 91.4732, 1, 1
1745404981.602, 3.586, 4.019, 0.9954, -1.1146, -3.9350, 0.4372, 40.5236, 91.4701, 1, 1
1745404981.681, 3.586, 4.019, 0.9954, -1.1146, -3.9350, 0.4365, 40.5233, 91.4706, 1, 1
1745404983.772, 3.586, 4.019, 0.9954, -1.1146, -3.9350, 0.4318, 40.5254, 91.4745, 0, 1
1745404983.852, 3.586, 4.019, 0.9954, -1.1145, -3.9350, 0.4274, 40.5269, 91.4774, 0, 1
1745404983.931, 3.586, 4.019, 0.9954, -1.1145, -3.9349, 0.4220, 40.5287, 91.4839, 0, 1
1745404984.011, 3.586, 4.019, 0.9954, -1.1145, -3.9349, 0.4170, 40.5307, 91.4885, 0, 1
1745404984.090, 3.586, 4.019, 0.9954, -1.1145, -3.9349, 0.4153, 40.5327, 91.4920, 0, 1
1745404984.170, 3.585, 4.018, 0.9954, -1.1145, -3.9349, 0.4186, 40.5335, 91.4898, 0, 1
1745404984.250, 3.585, 4.018, 0.9954, -1.1145, -3.9349, 0.4213, 40.5338, 91.4867, 0, 1
1745404984.329, 3.585, 4.018, 0.9954, -1.1145, -3.9349, 0.4228, 40.5344, 91.4848, 0, 1
1745404984.409, 3.585, 4.018, 0.9954, -1.1145, -3.9349, 0.4254, 40.5343, 91.4850, 0, 1
1745404984.489, 3.585, 4.018, 0.9954, -1.1145, -3.9350, 0.4282, 40.5341, 91.4835, 0, 1
1745404984.568, 3.585, 4.018, 0.9954, -1.1145, -3.9350, 0.4291, 40.5330, 91.4863, 0, 1
1745404984.648, 3.585, 4.019, 0.9954, -1.1145, -3.9349, 0.4300, 40.5324, 91.4903, 0, 1
1745404984.728, 3.585, 4.019, 0.9953, -1.1145, -3.9349, 0.4324, 40.5316, 91.4898, 0, 1
1745404984.807, 3.585, 4.019, 0.9953, -1.1145, -3.9349, 0.4319, 40.5317, 91.4893, 0, 1
1745404984.887, 3.586, 4.019, 0.9953, -1.1145, -3.9349, 0.4301, 40.5317, 91.4903, 0, 1
1745404984.967, 3.586, 4.018, 0.9954, -1.1145, -3.9349, 0.4310, 40.5322, 91.4879, 0, 1
1745404985.046, 3.587, 4.018, 0.9954, -1.1146, -3.9350, 0.4335, 40.5327, 91.4848, 0, 1
1745404985.126, 3.587, 4.017, 0.9954, -1.1146, -3.9350, 0.4327, 40.5342, 91.4856, 0, 1
1745404985.206, 3.587, 4.018, 0.9954, -1.1146, -3.9349, 0.4311, 40.5346, 91.4875, 0, 1
1745404985.285, 3.586, 4.018, 0.9954, -1.1146, -3.9349, 0.4301, 40.5354, 91.4878, 0, 1
1745404985.365, 3.585, 4.018, 0.9952, -1.1146, -3.9346, 0.4309, 40.5241, 91.4913, 0, 1
1745404985.444, 3.585, 4.018, 0.9942, -1.1146, -3.9335, 0.4322, 40.5029, 91.4877, 0, 1
1745404985.524, 3.585, 4.018, 0.9920, -1.1147, -3.9310, 0.4206, 40.4762, 91.4984, 0, 1
1745404985.604, 3.586, 4.016, 0.9883, -1.1150, -3.9266, 0.4119, 40.4475, 91.5000, 0, 1
1745404985.683, 3.586, 4.014, 0.9829, -1.1152, -3.9204, 0.3922, 40.4111, 91.5065, 0, 1
1745404985.763, 3.587, 4.009, 0.9763, -1.1155, -3.9126, 0.3780, 40.3845, 91.4913, 0, 1
1745404985.843, 3.586, 4.001, 0.9691, -1.1159, -3.9042, 0.3656, 40.3722, 91.4812, 0, 1
1745404985.922, 3.587, 3.990, 0.9617, -1.1161, -3.8957, 0.3875, 40.3565, 91.4335, 0, 1
1745404986.002, 3.586, 3.982, 0.9548, -1.1163, -3.8878, 0.4435, 40.3301, 91.3689, 0, 1
1745404986.082, 3.586, 3.970, 0.9481, -1.1166, -3.8804, 0.5124, 40.2847, 91.3049, 0, 1
1745404986.161, 3.585, 3.959, 0.9418, -1.1168, -3.8732, 0.5634, 40.2124, 91.2623, 0, 1
1745404986.241, 3.585, 3.949, 0.9355, -1.1170, -3.8660, 0.6031, 40.1068, 91.2265, 0, 1
1745404986.321, 3.585, 3.939, 0.9290, -1.1173, -3.8586, 0.6302, 39.9822, 91.1999, 0, 1
1745404986.400, 3.585, 3.929, 0.9225, -1.1177, -3.8510, 0.6289, 39.8325, 91.1822, 0, 1
1745404986.482, 3.585, 3.919, 0.9159, -1.1179, -3.8430, 0.6166, 39.6704, 91.1666, 0, 1
1745404986.559, 3.586, 3.909, 0.9092, -1.1181, -3.8350, 0.6147, 39.5068, 91.1454, 0, 1
1745404986.639, 3.588, 3.899, 0.9026, -1.1183, -3.8271, 0.6230, 39.3560, 91.1129, 0, 1
1745404986.719, 3.589, 3.889, 0.8961, -1.1184, -3.8193, 0.6225, 39.2084, 91.0949, 0, 1
1745404986.798, 3.589, 3.879, 0.8898, -1.1186, -3.8117, 0.6268, 39.0799, 91.0771, 0, 1
1745404986.878, 3.590, 3.869, 0.8836, -1.1188, -3.8042, 0.6492, 38.9731, 91.0510, 0, 1
1745404986.957, 3.591, 3.859, 0.8773, -1.1190, -3.7966, 0.6645, 38.8729, 91.0339, 0, 1
1745404987.037, 3.589, 3.850, 0.8710, -1.1191, -3.7890, 0.6813, 38.7626, 91.0207, 0, 1
1745404987.117, 3.590, 3.841, 0.8647, -1.1193, -3.7813, 0.6842, 38.6459, 91.0200, 0, 1
1745404987.197, 3.591, 3.831, 0.8585, -1.1196, -3.7733, 0.6488, 38.5239, 91.0564, 0, 1
1745404987.276, 3.591, 3.822, 0.8522, -1.1198, -3.7653, 0.5932, 38.3973, 91.1004, 0, 1
1745404987.356, 3.592, 3.812, 0.8460, -1.1201, -3.7574, 0.5480, 38.2701, 91.1305, 0, 1
1745404987.435, 3.594, 3.802, 0.8399, -1.1205, -3.7496, 0.5070, 38.1573, 91.1589, 0, 1
1745404987.515, 3.594, 3.791, 0.8340, -1.1209, -3.7420, 0.4675, 38.0623, 91.1823, 0, 1
1745404987.595, 3.595, 3.781, 0.8280, -1.1211, -3.7345, 0.4751, 37.9585, 91.1685, 0, 1
1745404987.674, 3.596, 3.771, 0.8220, -1.1213, -3.7269, 0.5188, 37.8479, 91.1267, 0, 1
1745404987.754, 3.597, 3.761, 0.8159, -1.1215, -3.7193, 0.5639, 37.7198, 91.0942, 0, 1
1745404987.834, 3.597, 3.752, 0.8097, -1.1216, -3.7115, 0.5996, 37.5785, 91.0650, 0, 1
1745404987.913, 3.598, 3.743, 0.8034, -1.1217, -3.7036, 0.6327, 37.4204, 91.0371, 0, 1
1745404987.993, 3.599, 3.734, 0.7971, -1.1218, -3.6954, 0.6393, 37.2792, 91.0357, 0, 1
1745404988.073, 3.600, 3.724, 0.7908, -1.1220, -3.6872, 0.6363, 37.1230, 91.0520, 0, 1
1745404988.152, 3.601, 3.714, 0.7847, -1.1223, -3.6790, 0.6023, 36.9931, 91.0859, 0, 1
1745404988.232, 3.603, 3.703, 0.7786, -1.1226, -3.6707, 0.5542, 36.8768, 91.1355, 0, 1
1745404988.312, 3.604, 3.693, 0.7725, -1.1228, -3.6625, 0.5094, 36.7554, 91.1760, 0, 1
1745404988.391, 3.606, 3.683, 0.7667, -1.1230, -3.6549, 0.5233, 36.7337, 91.1420, 0, 1
1745404988.471, 3.608, 3.673, 0.7614, -1.1233, -3.6478, 0.5130, 36.7631, 91.1545, 0, 1
1745404988.551, 3.610, 3.664, 0.7562, -1.1235, -3.6416, 0.5589, 36.8642, 91.0690, 0, 1
1745404988.630, 3.609, 3.655, 0.7511, -1.1238, -3.6353, 0.5671, 36.9589, 91.0362, 0, 1
1745404988.710, 3.609, 3.647, 0.7455, -1.1240, -3.6286, 0.6146, 37.1123, 90.9908, 0, 1
1745404988.791, 3.609, 3.638, 0.7396, -1.1243, -3.6213, 0.5853, 37.1785, 91.0207, 0, 1
1745404988.869, 3.608, 3.628, 0.7329, -1.1245, -3.6132, 0.6096, 37.2726, 91.0156, 0, 1
1745404988.949, 3.608, 3.618, 0.7263, -1.1249, -3.6045, 0.4794, 37.3981, 91.1507, 0, 1
1745404989.028, 3.609, 3.608, 0.7197, -1.1252, -3.5962, 0.4800, 37.5371, 91.1758, 0, 1
1745404989.108, 3.608, 3.596, 0.7135, -1.1255, -3.5882, 0.4194, 37.6732, 91.2422, 0, 1
1745404989.188, 3.607, 3.584, 0.7077, -1.1258, -3.5808, 0.3845, 37.8242, 91.2773, 0, 1
1745404989.267, 3.607, 3.574, 0.7023, -1.1259, -3.5739, 0.3178, 37.9748, 91.3004, 0, 1
1745404989.347, 3.606, 3.564, 0.6966, -1.1260, -3.5672, 0.3771, 38.0438, 91.2540, 0, 1
1745404989.427, 3.605, 3.555, 0.6909, -1.1260, -3.5606, 0.4096, 38.1284, 91.2131, 0, 1
1745404989.506, 3.605, 3.547, 0.6848, -1.1260, -3.5538, 0.5072, 38.2057, 91.1263, 0, 1
1745404989.586, 3.605, 3.538, 0.6786, -1.1260, -3.5465, 0.5892, 38.3147, 91.0707, 0, 1
1745404989.665, 3.604, 3.529, 0.6722, -1.1262, -3.5389, 0.6264, 38.3928, 91.0076, 0, 1
1745404989.785, 3.604, 3.519, 0.6647, -1.1262, -3.5304, 0.7179, 38.4862, 90.9345, 0, 1
1745404989.865, 3.602, 3.509, 0.6573, -1.1265, -3.5214, 0.6143, 38.5959, 90.9978, 0, 1
1745404989.944, 3.602, 3.499, 0.6499, -1.1271, -3.5123, 0.4762, 38.7582, 91.1276, 0, 1
1745404990.024, 3.602, 3.485, 0.6423, -1.1276, -3.5035, 0.4092, 38.8636, 91.1754, 0, 1
1745404990.104, 3.602, 3.471, 0.6350, -1.1279, -3.4950, 0.3741, 38.9853, 91.2096, 0, 1
1745404990.183, 3.602, 3.461, 0.6288, -1.1284, -3.4876, 0.2729, 39.1196, 91.2533, 0, 1
1745404990.263, 3.602, 3.449, 0.6228, -1.1285, -3.4807, 0.3722, 39.2348, 91.1628, 0, 1
1745404990.343, 3.602, 3.439, 0.6167, -1.1286, -3.4739, 0.4465, 39.2923, 91.0541, 0, 1
1745404990.422, 3.602, 3.430, 0.6108, -1.1289, -3.4671, 0.5045, 39.3727, 91.0273, 0, 1
1745404990.502, 3.602, 3.421, 0.6044, -1.1291, -3.4598, 0.5399, 39.4475, 91.0141, 0, 1
1745404990.581, 3.603, 3.413, 0.5976, -1.1293, -3.4516, 0.5608, 39.4870, 91.0435, 0, 1
1745404990.661, 3.604, 3.403, 0.5904, -1.1298, -3.4429, 0.4801, 39.4899, 91.1583, 0, 1
1745404990.741, 3.603, 3.392, 0.5832, -1.1300, -3.4341, 0.4253, 39.4667, 91.2406, 0, 1
1745404990.820, 3.603, 3.381, 0.5762, -1.1302, -3.4255, 0.3372, 39.4175, 91.3012, 0, 1
1745404990.900, 3.603, 3.370, 0.5697, -1.1305, -3.4173, 0.2680, 39.3361, 91.3790, 0, 1
1745404990.980, 3.602, 3.359, 0.5634, -1.1307, -3.4095, 0.2238, 39.2223, 91.4160, 0, 1
1745404991.059, 3.602, 3.348, 0.5572, -1.1310, -3.4022, 0.2527, 39.0997, 91.3901, 0, 1
1745404991.139, 3.603, 3.338, 0.5510, -1.1311, -3.3947, 0.2856, 38.9495, 91.3610, 0, 1
1745404991.219, 3.603, 3.328, 0.5446, -1.1314, -3.3869, 0.3040, 38.7890, 91.3364, 0, 1
1745404991.298, 3.604, 3.318, 0.5382, -1.1317, -3.3790, 0.3167, 38.5926, 91.3215, 0, 1
1745404991.378, 3.604, 3.307, 0.5318, -1.1319, -3.3714, 0.3618, 38.3733, 91.2960, 0, 1
1745404991.458, 3.604, 3.297, 0.5259, -1.1319, -3.3641, 0.3843, 38.1207, 91.2919, 0, 1
1745404991.537, 3.605, 3.288, 0.5203, -1.1322, -3.3572, 0.3614, 37.8351, 91.3314, 0, 1
1745404991.617, 3.606, 3.280, 0.5149, -1.1322, -3.3506, 0.3936, 37.4811, 91.3620, 0, 1
1745404991.697, 3.607, 3.274, 0.5093, -1.1325, -3.3439, 0.4761, 37.0727, 91.3677, 0, 1
1745404991.776, 3.610, 3.265, 0.5038, -1.1328, -3.3368, 0.4515, 36.7395, 91.3790, 0, 1
1745404991.856, 3.613, 3.259, 0.4977, -1.1330, -3.3288, 0.4088, 36.3843, 91.3881, 0, 1
1745404991.936, 3.615, 3.251, 0.4912, -1.1333, -3.3202, 0.4283, 36.0775, 91.3335, 0, 1
1745404992.015, 3.617, 3.242, 0.4846, -1.1337, -3.3111, 0.4185, 35.8539, 91.2730, 0, 1
1745404992.095, 3.619, 3.234, 0.4780, -1.1338, -3.3020, 0.3789, 35.7199, 91.2110, 0, 1
1745404992.174, 3.621, 3.224, 0.4715, -1.1341, -3.2931, 0.4184, 35.5679, 91.1482, 0, 1
1745404992.254, 3.624, 3.214, 0.4654, -1.1345, -3.2849, 0.4551, 35.5250, 91.0847, 0, 1
1745404992.334, 3.624, 3.203, 0.4598, -1.1348, -3.2771, 0.4566, 35.4919, 91.0659, 0, 1
1745404992.413, 3.625, 3.194, 0.4544, -1.1350, -3.2694, 0.4196, 35.4547, 91.0804, 0, 1
1745404992.493, 3.627, 3.185, 0.4492, -1.1353, -3.2619, 0.3611, 35.4131, 91.1170, 0, 1
1745404992.573, 3.627, 3.175, 0.4439, -1.1355, -3.2542, 0.2931, 35.3520, 91.1743, 0, 1
1745404992.652, 3.627, 3.165, 0.4390, -1.1357, -3.2471, 0.2405, 35.2703, 91.2296, 0, 1
1745404992.732, 3.628, 3.156, 0.4352, -1.1359, -3.2416, 0.2016, 35.2032, 91.2620, 0, 1
1745404992.812, 3.629, 3.149, 0.4325, -1.1360, -3.2377, 0.1835, 35.1543, 91.2770, 0, 1
1745404992.891, 3.630, 3.141, 0.4309, -1.1361, -3.2355, 0.1749, 35.1308, 91.2806, 0, 1
1745404992.971, 3.631, 3.136, 0.4304, -1.1361, -3.2348, 0.1657, 35.1278, 91.2807, 0, 1
1745404993.051, 3.631, 3.133, 0.4305, -1.1361, -3.2349, 0.1560, 35.1276, 91.2777, 0, 1
1745404993.130, 3.632, 3.133, 0.4306, -1.1361, -3.2351, 0.1509, 35.1321, 91.2782, 0, 1
1745404993.210, 3.630, 3.132, 0.4307, -1.1361, -3.2351, 0.1435, 35.1338, 91.2842, 0, 1
1745404993.290, 3.630, 3.131, 0.4307, -1.1361, -3.2352, 0.1375, 35.1330, 91.2889, 0, 1
1745404993.369, 3.629, 3.131, 0.4307, -1.1361, -3.2352, 0.1361, 35.1299, 91.2897, 0, 1
1745404993.449, 3.628, 3.131, 0.4307, -1.1361, -3.2353, 0.1352, 35.1278, 91.2920, 0, 1
1745404993.528, 3.627, 3.129, 0.4307, -1.1361, -3.2353, 0.1367, 35.1248, 91.2892, 0, 1
1745404993.608, 3.628, 3.129, 0.4306, -1.1361, -3.2353, 0.1374, 35.1227, 91.2860, 0, 1
1745404993.688, 3.628, 3.130, 0.4307, -1.1361, -3.2354, 0.1346, 35.1220, 91.2876, 0, 1
1745404993.767, 3.628, 3.130, 0.4307, -1.1361, -3.2354, 0.1310, 35.1223, 91.2927, 0, 1
1745404993.847, 3.628, 3.131, 0.4306, -1.1361, -3.2354, 0.1267, 35.1220, 91.2961, 0, 1
1745404993.927, 3.628, 3.133, 0.4307, -1.1361, -3.2354, 0.1219, 35.1226, 91.3006, 0, 1
1745404994.006, 3.628, 3.133, 0.4308, -1.1362, -3.2356, 0.1155, 35.1219, 91.2943, 0, 1
1745404994.088, 3.628, 3.133, 0.4312, -1.1362, -3.2362, 0.1174, 35.1301, 91.3011, 0, 1
1745404995.977, 3.626, 3.159, 0.4475, -1.1355, -3.2593, 0.1931, 35.3199, 91.2759, 0, 1
1745404996.057, 3.624, 3.185, 0.4638, -1.1348, -3.2823, 0.2663, 35.5115, 91.2526, 0, 1
1745404996.137, 3.622, 3.211, 0.4801, -1.1341, -3.3053, 0.3385, 35.7043, 91.2303, 0, 1
1745404996.216, 3.619, 3.239, 0.4963, -1.1335, -3.3282, 0.4135, 35.9001, 91.2189, 0, 1
1745404996.296, 3.616, 3.266, 0.5122, -1.1328, -3.3507, 0.4807, 36.0857, 91.1935, 0, 1
1745404996.376, 3.616, 3.267, 0.5122, -1.1328, -3.3507, 0.4769, 36.0890, 91.1976, 0, 1
1745404996.455, 3.617, 3.268, 0.5122, -1.1328, -3.3507, 0.4745, 36.0911, 91.1999, 0, 1
1745404996.535, 3.618, 3.268, 0.5122, -1.1328, -3.3507, 0.4743, 36.0908, 91.2014, 0, 1
1745404996.615, 3.617, 3.267, 0.5121, -1.1328, -3.3506, 0.4753, 36.0879, 91.2043, 0, 1
